Time [s],MOSI,MISO,SPI_CLK,SPI_SS,PKT_flag,RESET_n
4.356772458,0,1,0,0,0,1
4.356773417,0,0,1,0,0,1
4.356774375,0,0,0,0,0,1
4.356778167,1,0,1,0,0,1
4.356779083,1,0,0,0,0,1
4.356780042,1,0,1,0,0,1
4.356781000,1,0,0,0,0,1
4.356781958,1,0,1,0,0,1
4.356782917,1,0,0,0,0,1
4.356783833,1,1,1,0,0,1
4.356784792,1,1,0,0,0,1
4.356785750,1,0,1,0,0,1
4.356786708,1,0,0,0,0,1
4.356787625,1,0,1,0,0,1
4.356788583,1,0,0,0,0,1
4.356789542,1,1,1,0,0,1
4.356790500,1,1,0,0,0,1
4.356791417,1,0,1,0,0,1
4.356792375,1,0,0,0,0,1
4.356796375,1,0,1,0,0,1
4.356797292,1,0,0,0,0,1
4.356798250,1,0,1,0,0,1
4.356799208,1,0,0,0,0,1
4.356800167,1,0,1,0,0,1
4.356801083,1,0,0,0,0,1
4.356802042,1,0,1,0,0,1
4.356803000,1,0,0,0,0,1
4.356803958,1,0,1,0,0,1
4.356804875,1,0,0,0,0,1
4.356805833,1,1,1,0,0,1
4.356806792,1,1,0,0,0,1
4.356807750,1,0,1,0,0,1
4.356808708,1,0,0,0,0,1
4.356809625,1,0,1,0,0,1
4.356810583,1,0,0,0,0,1
4.356812583,1,0,0,1,0,1
4.356813833,1,1,0,1,0,1
4.358747542,1,0,0,0,0,1
4.358749708,1,0,1,0,0,1
4.358750667,1,0,0,0,0,1
4.358751583,1,0,1,0,0,1
4.358751625,0,0,1,0,0,1
4.358752542,0,0,0,0,0,1
4.358753500,1,0,1,0,0,1
4.358754458,1,0,0,0,0,1
4.358755375,1,0,1,0,0,1
4.358755417,1,1,1,0,0,1
4.358756333,1,1,0,0,0,1
4.358757292,0,0,1,0,0,1
4.358758250,0,0,0,0,0,1
4.358759167,0,0,1,0,0,1
4.358760125,0,0,0,0,0,1
4.358761083,0,1,1,0,0,1
4.358762042,0,1,0,0,0,1
4.358763000,0,0,1,0,0,1
4.358763917,0,0,0,0,0,1
4.358767708,0,0,1,0,0,1
4.358767750,1,0,1,0,0,1
4.358768667,1,0,0,0,0,1
4.358769625,1,0,1,0,0,1
4.358770583,1,0,0,0,0,1
4.358771500,1,0,1,0,0,1
4.358772458,1,0,0,0,0,1
4.358773417,1,1,1,0,0,1
4.358774375,1,1,0,0,0,1
4.358775333,1,0,1,0,0,1
4.358776250,1,0,0,0,0,1
4.358777208,1,0,1,0,0,1
4.358778167,1,0,0,0,0,1
4.358779125,1,1,1,0,0,1
4.358780042,1,1,0,0,0,1
4.358781000,1,0,1,0,0,1
4.358781958,1,0,0,0,0,1
4.358785917,1,0,1,0,0,1
4.358786875,1,0,0,0,0,1
4.358787833,1,0,1,0,0,1
4.358788792,1,0,0,0,0,1
4.358789708,1,0,1,0,0,1
4.358790667,1,0,0,0,0,1
4.358791625,1,0,1,0,0,1
4.358792583,1,0,0,0,0,1
4.358793500,1,0,1,0,0,1
4.358794458,1,0,0,0,0,1
4.358795417,1,1,1,0,0,1
4.358796375,1,1,0,0,0,1
4.358797333,1,0,1,0,0,1
4.358798250,1,0,0,0,0,1
4.358799208,1,0,1,0,0,1
4.358800167,1,0,0,0,0,1
4.358802167,1,0,0,1,0,1
4.358803417,1,1,0,1,0,1
4.360735500,1,0,0,0,0,1
4.360737667,1,0,1,0,0,1
4.360738625,1,0,0,0,0,1
4.360739542,1,0,1,0,0,1
4.360739583,0,0,1,0,0,1
4.360740500,0,0,0,0,0,1
4.360741458,1,0,1,0,0,1
4.360742417,1,0,0,0,0,1
4.360743333,1,1,1,0,0,1
4.360744292,1,1,0,0,0,1
4.360745250,0,0,1,0,0,1
4.360746208,0,0,0,0,0,1
4.360747125,0,0,1,0,0,1
4.360748083,0,0,0,0,0,1
4.360749042,0,1,1,0,0,1
4.360750000,0,1,0,0,0,1
4.360750917,0,1,1,0,0,1
4.360750958,0,0,1,0,0,1
4.360751875,0,0,0,0,0,1
4.360755667,0,0,1,0,0,1
4.360755708,1,0,1,0,0,1
4.360756625,1,0,0,0,0,1
4.360757583,1,0,1,0,0,1
4.360758542,1,0,0,0,0,1
4.360759458,1,0,1,0,0,1
4.360760417,1,0,0,0,0,1
4.360761375,1,1,1,0,0,1
4.360762333,1,1,0,0,0,1
4.360763250,1,0,1,0,0,1
4.360764208,1,0,0,0,0,1
4.360765167,1,0,1,0,0,1
4.360766125,1,0,0,0,0,1
4.360767042,1,0,1,0,0,1
4.360767083,1,1,1,0,0,1
4.360768000,1,1,0,0,0,1
