Time[s], MOSI, MISO, SCLK, CSC, PKT, RET
0.568152125000000, 1, 1, 1, 0, 0, 1
0.568152625000000, 1, 1, 0, 0, 0, 1
0.568163875000000, 0, 1, 0, 0, 0, 1
0.568164750000000, 0, 0, 1, 0, 0, 1
0.568165250000000, 0, 0, 0, 0, 0, 1
0.568172125000000, 1, 0, 0, 0, 0, 1
0.568173500000000, 1, 0, 1, 0, 0, 1
0.568174125000000, 1, 0, 0, 0, 0, 1
0.568182375000000, 1, 0, 1, 0, 0, 1
0.568182875000000, 1, 0, 0, 0, 0, 1
0.568190125000000, 0, 0, 0, 0, 0, 1
0.568191125000000, 0, 0, 1, 0, 0, 1
0.568191625000000, 0, 0, 0, 0, 0, 1
0.568199875000000, 0, 0, 1, 0, 0, 1
0.568200375000000, 0, 0, 0, 0, 0, 1
0.568207250000000, 1, 0, 0, 0, 0, 1
0.568208625000000, 1, 0, 1, 0, 0, 1
0.568209125000000, 1, 0, 0, 0, 0, 1
0.568217375000000, 1, 0, 1, 0, 0, 1
0.568218000000000, 1, 0, 0, 0, 0, 1
0.568225250000000, 0, 0, 0, 0, 0, 1
0.568226250000000, 0, 1, 1, 0, 0, 1
0.568226750000000, 0, 1, 0, 0, 0, 1
0.568238875000000, 0, 0, 1, 0, 0, 1
0.568239375000000, 0, 0, 0, 0, 0, 1
0.568247625000000, 0, 0, 1, 0, 0, 1
0.568248250000000, 0, 0, 0, 0, 0, 1
0.568255000000000, 1, 0, 0, 0, 0, 1
0.568256375000000, 1, 0, 1, 0, 0, 1
0.568257000000000, 1, 0, 0, 0, 0, 1
0.568265250000000, 1, 0, 1, 0, 0, 1
0.568265750000000, 1, 0, 0, 0, 0, 1
0.568273000000000, 0, 0, 0, 0, 0, 1
0.568274000000000, 0, 0, 1, 0, 0, 1
0.568274500000000, 0, 0, 0, 0, 0, 1
0.568281250000000, 1, 0, 0, 0, 0, 1
0.568282750000000, 1, 0, 1, 0, 0, 1
0.568283250000000, 1, 0, 0, 0, 0, 1
0.568291500000000, 1, 0, 1, 0, 0, 1
0.568292125000000, 1, 0, 0, 0, 0, 1
0.568300375000000, 1, 1, 1, 0, 0, 1
0.568300875000000, 1, 1, 0, 0, 0, 1
0.568305250000000, 1, 1, 0, 1, 0, 1
0.568309125000000, 1, 1, 0, 0, 0, 1
0.568316500000000, 0, 1, 0, 0, 0, 1
0.568317375000000, 0, 0, 1, 0, 0, 1
0.568317875000000, 0, 0, 0, 0, 0, 1
0.568326125000000, 0, 0, 1, 0, 0, 1
0.568326750000000, 0, 0, 0, 0, 0, 1
0.568334875000000, 0, 0, 1, 0, 0, 1
0.568335500000000, 0, 0, 0, 0, 0, 1
0.568343750000000, 0, 0, 1, 0, 0, 1
0.568344250000000, 0, 0, 0, 0, 0, 1
0.568352500000000, 0, 0, 1, 0, 0, 1
0.568353000000000, 0, 0, 0, 0, 0, 1
0.568359750000000, 1, 0, 0, 0, 0, 1
0.568361250000000, 1, 0, 1, 0, 0, 1
0.568361750000000, 1, 0, 0, 0, 0, 1
0.568370000000000, 1, 0, 1, 0, 0, 1
0.568370625000000, 1, 0, 0, 0, 0, 1
0.568378875000000, 1, 1, 1, 0, 0, 1
0.568379375000000, 1, 1, 0, 0, 0, 1
0.568390500000000, 0, 1, 0, 0, 0, 1
0.568391500000000, 0, 0, 1, 0, 0, 1
0.568392000000000, 0, 0, 0, 0, 0, 1
0.568400250000000, 0, 0, 1, 0, 0, 1
