Time[s], MOSI, MISO, SCLK, CSC
4.334428750000000, 0, 1, 0, 1
4.334650125000000, 0, 1, 0, 0
4.334650750000000, 0, 1, 1, 0
4.334651000000000, 0, 1, 0, 0
4.334651249999999, 0, 1, 1, 0
4.334651500000000, 0, 1, 0, 0
4.334651625000000, 1, 1, 1, 0
4.334651875000000, 1, 1, 0, 0
4.334652125000000, 1, 1, 1, 0
4.334652375000000, 1, 1, 0, 0
4.334652624999999, 0, 1, 1, 0
4.334652750000000, 0, 1, 0, 0
4.334652999999999, 0, 1, 1, 0
4.334653250000000, 0, 1, 0, 0
4.334653500000000, 1, 1, 1, 0
4.334653625000000, 1, 1, 0, 0
4.334653875000000, 0, 1, 1, 0
4.334654125000000, 0, 1, 0, 0
4.334655250000000, 1, 1, 1, 0
4.334655500000000, 1, 1, 0, 0
4.334655750000000, 0, 1, 1, 0
4.334655875000000, 0, 1, 0, 0
4.334656125000000, 1, 1, 1, 0
4.334656375000000, 1, 1, 0, 0
4.334656625000000, 0, 1, 1, 0
4.334656874999999, 0, 1, 0, 0
4.334657000000000, 1, 1, 1, 0
4.334657250000000, 1, 1, 0, 0
4.334657500000000, 0, 1, 1, 0
4.334657750000000, 0, 1, 0, 0
4.334657875000000, 1, 1, 1, 0
4.334658125000000, 1, 1, 0, 0
4.334658375000000, 1, 1, 1, 0
4.334658624999999, 1, 1, 0, 0
4.334659625000000, 1, 1, 1, 0
4.334659875000000, 1, 1, 0, 0
4.334660125000000, 1, 1, 1, 0
4.334660374999999, 1, 1, 0, 0
4.334660500000000, 1, 1, 1, 0
4.334660749999999, 1, 1, 0, 0
4.334661000000000, 1, 1, 1, 0
4.334661250000000, 1, 1, 0, 0
4.334661375000000, 1, 1, 1, 0
4.334661625000000, 1, 1, 0, 0
4.334661875000000, 1, 1, 1, 0
4.334662124999999, 1, 1, 0, 0
4.334662375000000, 0, 1, 1, 0
4.334662499999999, 0, 1, 0, 0
4.334662750000000, 0, 1, 1, 0
4.334663000000000, 0, 1, 0, 0
4.334664249999999, 0, 1, 0, 1
4.334886125000000, 0, 1, 0, 0
4.334886875000000, 0, 1, 1, 0
4.334887125000000, 0, 1, 0, 0
4.334887375000000, 0, 1, 1, 0
4.334887500000000, 0, 1, 0, 0
4.334887750000000, 1, 1, 1, 0
4.334887999999999, 1, 1, 0, 0
4.334888250000000, 1, 1, 1, 0
4.334888375000000, 1, 1, 0, 0
4.334888625000000, 0, 1, 1, 0
4.334888875000000, 0, 1, 0, 0
4.334889125000000, 0, 1, 1, 0
4.334889374999999, 0, 1, 0, 0
4.334889500000000, 1, 1, 1, 0
4.334889749999999, 1, 1, 0, 0
4.334890000000000, 0, 1, 1, 0
4.334890250000000, 0, 1, 0, 0
4.334891375000000, 1, 1, 1, 0
4.334891625000000, 1, 1, 0, 0
4.334891750000000, 0, 1, 1, 0
4.334892000000000, 0, 1, 0, 0
4.334892250000000, 1, 1, 1, 0
4.334892500000000, 1, 1, 0, 0
4.334892625000000, 0, 1, 1, 0
4.334892875000000, 0, 1, 0, 0
4.334893125000000, 1, 1, 1, 0
4.334893375000000, 1, 1, 0, 0
4.334893624999999, 1, 1, 1, 0
4.334893750000000, 1, 1, 0, 0
4.334894000000000, 0, 1, 1, 0
4.334894250000000, 0, 1, 0, 0
4.334894500000000, 1, 1, 1, 0
4.334894625000000, 1, 1, 0, 0
4.334895749999999, 0, 1, 1, 0
4.334896000000000, 0, 1, 0, 0
4.334896125000000, 0, 1, 1, 0
4.334896375000000, 0, 1, 0, 0
4.334896625000000, 0, 1, 1, 0
4.334896875000000, 0, 1, 0, 0
4.334897124999999, 0, 1, 1, 0
4.334897250000000, 0, 1, 0, 0
4.334897499999999, 0, 1, 1, 0
4.334897750000000, 0, 1, 0, 0
4.334898000000000, 0, 1, 1, 0
4.334898125000000, 0, 1, 0, 0
4.334898375000000, 0, 1, 1, 0
4.334898625000000, 0, 1, 0, 0
4.334898874999999, 0, 1, 1, 0
4.334899125000000, 0, 1, 0, 0
4.334900375000000, 0, 1, 0, 1
4.335122125000000, 0, 1, 0, 0
4.335122750000000, 0, 1, 1, 0
4.335122999999999, 0, 1, 0, 0
4.335123250000000, 0, 1, 1, 0
4.335123500000000, 0, 1, 0, 0
4.335123625000000, 0, 1, 1, 0
4.335123875000000, 0, 1, 0, 0
4.335124125000000, 0, 1, 1, 0
4.335124374999999, 0, 1, 0, 0
4.335124500000000, 0, 1, 1, 0
4.335124749999999, 0, 1, 0, 0
4.335125000000000, 1, 1, 1, 0
4.335125250000000, 1, 1, 0, 0
4.335125500000000, 1, 1, 1, 0
4.335125625000000, 1, 1, 0, 0
4.335125875000000, 1, 1, 1, 0
4.335126124999999, 1, 1, 0, 0
4.335127250000000, 0, 1, 1, 0
4.335127500000000, 0, 1, 0, 0
4.335127750000000, 0, 1, 1, 0
4.335127875000000, 0, 1, 0, 0
4.335128125000000, 0, 1, 1, 0
4.335128375000000, 0, 1, 0, 0
4.335128624999999, 0, 1, 1, 0
4.335128750000000, 0, 1, 0, 0
4.335129000000000, 0, 1, 1, 0
4.335129250000000, 0, 1, 0, 0
4.335129500000000, 0, 1, 1, 0
4.335129750000000, 0, 1, 0, 0
4.335129875000000, 0, 1, 1, 0
4.335130125000000, 0, 1, 0, 0
4.335130374999999, 1, 1, 1, 0
4.335130625000000, 1, 1, 0, 0
4.335131625000000, 0, 1, 1, 0
4.335131875000000, 0, 1, 0, 0
4.335132124999999, 0, 1, 1, 0
4.335132250000000, 0, 1, 0, 0
4.335132499999999, 0, 1, 1, 0
4.335132750000000, 0, 1, 0, 0
4.335133000000000, 1, 1, 1, 0
4.335133250000000, 1, 1, 0, 0
4.335133375000000, 1, 1, 1, 0
4.335133625000000, 1, 1, 0, 0
4.335133874999999, 1, 1, 1, 0
4.335134125000000, 1, 1, 0, 0
4.335134249999999, 1, 1, 1, 0
4.335134500000000, 1, 1, 0, 0
4.335134750000000, 0, 1, 1, 0
4.335135000000000, 0, 1, 0, 0
4.335136250000000, 0, 1, 0, 1
4.335540000000000, 0, 1, 0, 0
4.335540625000000, 0, 1, 1, 0
4.335540875000000, 0, 1, 0, 0
4.335541125000000, 0, 1, 1, 0
4.335541249999999, 0, 1, 0, 0
4.335541500000000, 0, 1, 1, 0
4.335541750000000, 0, 1, 0, 0
4.335542000000000, 0, 1, 1, 0
4.335542250000000, 0, 1, 0, 0
4.335542375000000, 0, 1, 1, 0
4.335542625000000, 0, 1, 0, 0
4.335542875000000, 1, 1, 1, 0
4.335543125000000, 1, 1, 0, 0
4.335543250000000, 1, 1, 1, 0
4.335543500000000, 1, 1, 0, 0
4.335543749999999, 1, 1, 1, 0
4.335544000000000, 1, 1, 0, 0
4.335545124999999, 0, 1, 1, 0
4.335545375000000, 0, 1, 0, 0
4.335545499999999, 0, 1, 1, 0
4.335545750000000, 0, 1, 0, 0
4.335546000000000, 0, 1, 1, 0
4.335546250000000, 0, 1, 0, 0
4.335546500000000, 0, 1, 1, 0
4.335546625000000, 0, 1, 0, 0
4.335546874999999, 0, 1, 1, 0
4.335547125000000, 0, 1, 0, 0
4.335547375000000, 0, 1, 1, 0
4.335547500000000, 0, 1, 0, 0
4.335547750000000, 0, 1, 1, 0
4.335548000000000, 0, 1, 0, 0
4.335548250000000, 0, 1, 1, 0
4.335548500000000, 0, 1, 0, 0
4.335549500000000, 0, 1, 1, 0
4.335549750000000, 0, 1, 0, 0
4.335550000000000, 1, 1, 1, 0
4.335550125000000, 1, 1, 0, 0
4.335550375000000, 0, 1, 1, 0
4.335550625000000, 0, 1, 0, 0
4.335550875000000, 0, 1, 1, 0
4.335551000000000, 0, 1, 0, 0
4.335551250000000, 0, 1, 1, 0
4.335551500000000, 0, 1, 0, 0
4.335551750000000, 1, 1, 1, 0
4.335552000000000, 1, 1, 0, 0
4.335552125000000, 1, 1, 1, 0
4.335552375000000, 1, 1, 0, 0
4.335552625000000, 0, 1, 1, 0
4.335552874999999, 0, 1, 0, 0
4.335554125000000, 0, 1, 0, 1
4.335775875000000, 0, 1, 0, 0
4.335776500000000, 0, 1, 1, 0
4.335776750000000, 0, 1, 0, 0
4.335777000000000, 0, 1, 1, 0
4.335777125000000, 0, 1, 0, 0
4.335777375000000, 1, 1, 1, 0
4.335777625000000, 1, 1, 0, 0
4.335777875000000, 1, 1, 1, 0
4.335777999999999, 1, 1, 0, 0
4.335778250000000, 0, 1, 1, 0
4.335778500000000, 0, 1, 0, 0
4.335778750000000, 0, 1, 1, 0
4.335779000000000, 0, 1, 0, 0
4.335779125000000, 1, 1, 1, 0
4.335779375000000, 1, 1, 0, 0
4.335779625000000, 0, 1, 1, 0
4.335779875000000, 0, 1, 0, 0
4.335781000000000, 0, 1, 1, 0
4.335781250000000, 0, 1, 0, 0
4.335781375000000, 0, 1, 1, 0
4.335781625000000, 0, 1, 0, 0
4.335781874999999, 0, 1, 1, 0
4.335782125000000, 0, 1, 0, 0
4.335782249999999, 0, 1, 1, 0
4.335782500000000, 0, 1, 0, 0
4.335782750000000, 0, 1, 1, 0
4.335783000000000, 0, 1, 0, 0
4.335783250000000, 0, 1, 1, 0
4.335783375000000, 0, 1, 0, 0
4.335783624999999, 0, 1, 1, 0
4.335783875000000, 0, 1, 0, 0
4.335784125000000, 0, 1, 1, 0
4.335784250000000, 0, 1, 0, 0
4.335785374999999, 0, 1, 1, 0
4.335785625000000, 0, 1, 0, 0
4.335785749999999, 0, 1, 1, 0
4.335786000000000, 0, 1, 0, 0
4.335786250000000, 0, 1, 1, 0
4.335786500000000, 0, 1, 0, 0
4.335786750000000, 0, 1, 1, 0
4.335786875000000, 0, 1, 0, 0
4.335787125000000, 0, 1, 1, 0
4.335787375000000, 0, 1, 0, 0
4.335787625000000, 0, 1, 1, 0
4.335787750000000, 0, 1, 0, 0
4.335788000000000, 0, 1, 1, 0
4.335788250000000, 0, 1, 0, 0
4.335788500000000, 0, 1, 1, 0
4.335788750000000, 0, 1, 0, 0
4.335789999999999, 0, 1, 0, 1
4.336011624999999, 0, 1, 0, 0
4.336012250000000, 0, 1, 1, 0
4.336012500000000, 0, 1, 0, 0
4.336012750000000, 0, 1, 1, 0
4.336012875000000, 0, 1, 0, 0
4.336013125000000, 1, 1, 1, 0
4.336013374999999, 1, 1, 0, 0
4.336013625000000, 1, 1, 1, 0
4.336013875000000, 1, 1, 0, 0
4.336014000000000, 0, 1, 1, 0
4.336014250000000, 0, 1, 0, 0
4.336014500000000, 1, 1, 1, 0
4.336014749999999, 1, 1, 0, 0
4.336014875000000, 0, 1, 1, 0
4.336015124999999, 0, 1, 0, 0
4.336015375000000, 0, 1, 1, 0
4.336015625000000, 0, 1, 0, 0
4.336016750000000, 1, 1, 1, 0
4.336017000000000, 1, 1, 0, 0
4.336017125000000, 0, 1, 1, 0
4.336017375000000, 0, 1, 0, 0
4.336017625000000, 0, 1, 1, 0
4.336017875000000, 0, 1, 0, 0
4.336018125000000, 0, 1, 1, 0
4.336018250000000, 0, 1, 0, 0
4.336018500000000, 0, 1, 1, 0
4.336018750000000, 0, 1, 0, 0
4.336018999999999, 0, 1, 1, 0
4.336019125000000, 0, 1, 0, 0
4.336019375000000, 0, 1, 1, 0
4.336019625000000, 0, 1, 0, 0
4.336019875000000, 0, 1, 1, 0
4.336020125000000, 0, 1, 0, 0
4.336021124999999, 1, 1, 1, 0
4.336021375000000, 1, 1, 0, 0
4.336021625000000, 0, 1, 1, 0
4.336021750000000, 0, 1, 0, 0
4.336022000000000, 0, 1, 1, 0
4.336022250000000, 0, 1, 0, 0
4.336022499999999, 0, 1, 1, 0
4.336022625000000, 0, 1, 0, 0
4.336022874999999, 0, 1, 1, 0
4.336023125000000, 0, 1, 0, 0
4.336023375000000, 0, 1, 1, 0
4.336023625000000, 0, 1, 0, 0
4.336023750000000, 0, 1, 1, 0
4.336024000000000, 0, 1, 0, 0
4.336024249999999, 0, 1, 1, 0
4.336024500000000, 0, 1, 0, 0
4.336025750000000, 0, 1, 0, 1
4.336247000000000, 0, 1, 0, 0
4.336247750000000, 0, 1, 1, 0
4.336247999999999, 0, 1, 0, 0
4.336248125000000, 0, 1, 1, 0
4.336248374999999, 0, 1, 0, 0
4.336248625000000, 1, 1, 1, 0
4.336248875000000, 1, 1, 0, 0
4.336249125000000, 1, 1, 1, 0
4.336249250000000, 1, 1, 0, 0
4.336249500000000, 0, 1, 1, 0
4.336249749999999, 0, 1, 0, 0
4.336250000000000, 0, 1, 1, 0
4.336250124999999, 0, 1, 0, 0
4.336250375000000, 1, 1, 1, 0
4.336250625000000, 1, 1, 0, 0
4.336250875000000, 0, 1, 1, 0
4.336251125000000, 0, 1, 0, 0
4.336252249999999, 0, 1, 1, 0
4.336252375000000, 0, 1, 0, 0
4.336252625000000, 0, 1, 1, 0
4.336252875000000, 0, 1, 0, 0
4.336253125000000, 0, 1, 1, 0
4.336253375000000, 0, 1, 0, 0
4.336253500000000, 0, 1, 1, 0
4.336253750000000, 0, 1, 0, 0
4.336253999999999, 1, 1, 1, 0
4.336254250000000, 1, 1, 0, 0
4.336254375000000, 0, 1, 1, 0
4.336254625000000, 0, 1, 0, 0
4.336254875000000, 1, 1, 1, 0
4.336255125000000, 1, 1, 0, 0
4.336255374999999, 0, 1, 1, 0
4.336255500000000, 0, 1, 0, 0
4.336256625000000, 0, 1, 1, 0
4.336256875000000, 0, 1, 0, 0
4.336257000000000, 0, 1, 1, 0
4.336257250000000, 0, 1, 0, 0
4.336257499999999, 0, 1, 1, 0
4.336257750000000, 0, 1, 0, 0
4.336257874999999, 0, 1, 1, 0
4.336258125000000, 0, 1, 0, 0
4.336258375000000, 0, 1, 1, 0
4.336258625000000, 0, 1, 0, 0
4.336258875000000, 0, 1, 1, 0
4.336259000000000, 0, 1, 0, 0
4.336259249999999, 0, 1, 1, 0
4.336259500000000, 0, 1, 0, 0
4.336259750000000, 0, 1, 1, 0
4.336259875000000, 0, 1, 0, 0
4.336261250000000, 0, 1, 0, 1
4.336482624999999, 0, 1, 0, 0
4.336483250000000, 0, 1, 1, 0
4.336483500000000, 0, 1, 0, 0
4.336483750000000, 0, 1, 1, 0
4.336484000000000, 0, 1, 0, 0
4.336484125000000, 1, 1, 1, 0
4.336484375000000, 1, 1, 0, 0
4.336484625000000, 1, 1, 1, 0
4.336484875000000, 1, 1, 0, 0
4.336485000000000, 0, 1, 1, 0
4.336485250000000, 0, 1, 0, 0
4.336485500000000, 0, 1, 1, 0
4.336485750000000, 0, 1, 0, 0
4.336486000000000, 1, 1, 1, 0
4.336486125000000, 1, 1, 0, 0
4.336486375000000, 0, 1, 1, 0
4.336486625000000, 0, 1, 0, 0
4.336487750000000, 0, 1, 1, 0
4.336488000000000, 0, 1, 0, 0
4.336488249999999, 0, 1, 1, 0
4.336488375000000, 0, 1, 0, 0
4.336488624999999, 0, 1, 1, 0
4.336488875000000, 0, 1, 0, 0
4.336489125000000, 1, 1, 1, 0
4.336489250000000, 1, 1, 0, 0
4.336489500000000, 0, 1, 1, 0
4.336489750000000, 0, 1, 0, 0
4.336490000000000, 0, 1, 1, 0
4.336490250000000, 0, 1, 0, 0
4.336490374999999, 0, 1, 1, 0
4.336490625000000, 0, 1, 0, 0
4.336490875000000, 1, 1, 1, 0
4.336491125000000, 1, 1, 0, 0
4.336492124999999, 0, 1, 1, 0
4.336492375000000, 0, 1, 0, 0
4.336492625000000, 0, 1, 1, 0
4.336492750000000, 0, 1, 0, 0
4.336493000000000, 1, 1, 1, 0
4.336493250000000, 1, 1, 0, 0
4.336493500000000, 0, 1, 1, 0
4.336493750000000, 0, 1, 0, 0
4.336493874999999, 0, 1, 1, 0
4.336494125000000, 0, 1, 0, 0
4.336494375000000, 0, 1, 1, 0
4.336494624999999, 0, 1, 0, 0
4.336494750000000, 1, 1, 1, 0
4.336495000000000, 1, 1, 0, 0
4.336495250000000, 0, 1, 1, 0
4.336495500000000, 0, 1, 0, 0
4.336496750000000, 0, 1, 0, 1
4.336718125000000, 0, 1, 0, 0
4.336718750000000, 0, 1, 1, 0
4.336719000000000, 0, 1, 0, 0
4.336719250000000, 0, 1, 1, 0
4.336719500000000, 0, 1, 0, 0
4.336719749999999, 1, 1, 1, 0
4.336719875000000, 1, 1, 0, 0
4.336720124999999, 1, 1, 1, 0
4.336720375000000, 1, 1, 0, 0
4.336720625000000, 0, 1, 1, 0
4.336720750000000, 0, 1, 0, 0
4.336721000000000, 0, 1, 1, 0
4.336721250000000, 0, 1, 0, 0
4.336721499999999, 1, 1, 1, 0
4.336721750000000, 1, 1, 0, 0
4.336721874999999, 0, 1, 1, 0
4.336722125000000, 0, 1, 0, 0
4.336723249999999, 0, 1, 1, 0
4.336723500000000, 0, 1, 0, 0
4.336723750000000, 0, 1, 1, 0
4.336724000000000, 0, 1, 0, 0
4.336724125000000, 1, 1, 1, 0
4.336724375000000, 1, 1, 0, 0
4.336724625000000, 1, 1, 1, 0
4.336724875000000, 1, 1, 0, 0
4.336724999999999, 0, 1, 1, 0
4.336725250000000, 0, 1, 0, 0
4.336725500000000, 0, 1, 1, 0
4.336725749999999, 0, 1, 0, 0
4.336726000000000, 1, 1, 1, 0
4.336726125000000, 1, 1, 0, 0
4.336726375000000, 1, 1, 1, 0
4.336726625000000, 1, 1, 0, 0
4.336727625000000, 0, 1, 1, 0
4.336727875000000, 0, 1, 0, 0
4.336728125000000, 0, 1, 1, 0
4.336728375000000, 0, 1, 0, 0
4.336728500000000, 0, 1, 1, 0
4.336728750000000, 0, 1, 0, 0
4.336729000000000, 0, 1, 1, 0
4.336729249999999, 0, 1, 0, 0
4.336729500000000, 0, 1, 1, 0
4.336729624999999, 0, 1, 0, 0
4.336729875000000, 1, 1, 1, 0
4.336730125000000, 1, 1, 0, 0
4.336730375000000, 1, 1, 1, 0
4.336730500000000, 1, 1, 0, 0
4.336730750000000, 0, 1, 1, 0
4.336730999999999, 0, 1, 0, 0
4.336732250000000, 0, 1, 0, 1
4.336954125000000, 0, 1, 0, 0
4.336954875000000, 0, 1, 1, 0
4.336955125000000, 0, 1, 0, 0
4.336955375000000, 0, 1, 1, 0
4.336955500000000, 0, 1, 0, 0
4.336955750000000, 1, 1, 1, 0
4.336956000000000, 1, 1, 0, 0
4.336956250000000, 1, 1, 1, 0
4.336956375000000, 1, 1, 0, 0
4.336956625000000, 0, 1, 1, 0
4.336956874999999, 0, 1, 0, 0
4.336957125000000, 0, 1, 1, 0
4.336957375000000, 0, 1, 0, 0
4.336957500000000, 1, 1, 1, 0
4.336957750000000, 1, 1, 0, 0
4.336958000000000, 0, 1, 1, 0
4.336958249999999, 0, 1, 0, 0
4.336959375000000, 1, 1, 1, 0
4.336959625000000, 1, 1, 0, 0
4.336959750000000, 0, 1, 1, 0
4.336959999999999, 0, 1, 0, 0
4.336960250000000, 1, 1, 1, 0
4.336960500000000, 1, 1, 0, 0
4.336960625000000, 0, 1, 1, 0
4.336960875000000, 0, 1, 0, 0
4.336961125000000, 1, 1, 1, 0
4.336961375000000, 1, 1, 0, 0
4.336961625000000, 0, 1, 1, 0
4.336961750000000, 0, 1, 0, 0
4.336962000000000, 1, 1, 1, 0
4.336962250000000, 1, 1, 0, 0
4.336962499999999, 1, 1, 1, 0
4.336962625000000, 1, 1, 0, 0
4.336963750000000, 1, 1, 1, 0
4.336964000000000, 1, 1, 0, 0
4.336964125000000, 1, 1, 1, 0
4.336964375000000, 1, 1, 0, 0
4.336964625000000, 1, 1, 1, 0
4.336964875000000, 1, 1, 0, 0
4.336965125000000, 1, 1, 1, 0
4.336965250000000, 1, 1, 0, 0
4.336965500000000, 1, 1, 1, 0
4.336965750000000, 1, 1, 0, 0
4.336965999999999, 1, 1, 1, 0
4.336966125000000, 1, 1, 0, 0
4.336966374999999, 0, 1, 1, 0
4.336966625000000, 0, 1, 0, 0
4.336966875000000, 0, 1, 1, 0
4.336967125000000, 0, 1, 0, 0
4.336968375000000, 0, 1, 0, 1
4.337189749999999, 0, 1, 0, 0
4.337190375000000, 0, 1, 1, 0
4.337190625000000, 0, 1, 0, 0
4.337190875000000, 0, 1, 1, 0
4.337191124999999, 0, 1, 0, 0
4.337191250000000, 1, 1, 1, 0
4.337191499999999, 1, 1, 0, 0
4.337191750000000, 1, 1, 1, 0
4.337192000000000, 1, 1, 0, 0
4.337192125000000, 0, 1, 1, 0
4.337192375000000, 0, 1, 0, 0
4.337192625000000, 0, 1, 1, 0
4.337192875000000, 0, 1, 0, 0
4.337193125000000, 1, 1, 1, 0
4.337193249999999, 1, 1, 0, 0
4.337193500000000, 0, 1, 1, 0
4.337193750000000, 0, 1, 0, 0
4.337194875000000, 1, 1, 1, 0
4.337195125000000, 1, 1, 0, 0
4.337195374999999, 0, 1, 1, 0
4.337195500000000, 0, 1, 0, 0
4.337195750000000, 1, 1, 1, 0
4.337196000000000, 1, 1, 0, 0
4.337196250000000, 0, 1, 1, 0
4.337196375000000, 0, 1, 0, 0
4.337196625000000, 1, 1, 1, 0
4.337196875000000, 1, 1, 0, 0
4.337197124999999, 1, 1, 1, 0
4.337197375000000, 1, 1, 0, 0
4.337197499999999, 0, 1, 1, 0
4.337197750000000, 0, 1, 0, 0
4.337198000000000, 1, 1, 1, 0
4.337198250000000, 1, 1, 0, 0
4.337199249999999, 0, 1, 1, 0
4.337199500000000, 0, 1, 0, 0
4.337199750000000, 0, 1, 1, 0
4.337199875000000, 0, 1, 0, 0
4.337200125000000, 0, 1, 1, 0
4.337200375000000, 0, 1, 0, 0
4.337200624999999, 0, 1, 1, 0
4.337200875000000, 0, 1, 0, 0
4.337200999999999, 0, 1, 1, 0
4.337201250000000, 0, 1, 0, 0
4.337201500000000, 0, 1, 1, 0
4.337201750000000, 0, 1, 0, 0
4.337202000000000, 0, 1, 1, 0
4.337202125000000, 0, 1, 0, 0
4.337202374999999, 0, 1, 1, 0
4.337202625000000, 0, 1, 0, 0
4.337203875000000, 0, 1, 0, 1
4.337427625000000, 0, 1, 0, 0
4.337428375000000, 0, 1, 1, 0
4.337428624999999, 0, 1, 0, 0
4.337428750000000, 0, 1, 1, 0
4.337429000000000, 0, 1, 0, 0
4.337429250000000, 0, 1, 1, 0
4.337429500000000, 0, 1, 0, 0
4.337429750000000, 0, 1, 1, 0
4.337429875000000, 0, 1, 0, 0
4.337430125000000, 0, 1, 1, 0
4.337430374999999, 0, 1, 0, 0
4.337430625000000, 1, 1, 1, 0
4.337430750000000, 1, 1, 0, 0
4.337431000000000, 1, 1, 1, 0
4.337431250000000, 1, 1, 0, 0
4.337431500000000, 1, 1, 1, 0
4.337431749999999, 1, 1, 0, 0
4.337432875000000, 0, 1, 1, 0
4.337433000000000, 0, 1, 0, 0
4.337433250000000, 0, 1, 1, 0
4.337433499999999, 0, 1, 0, 0
4.337433750000000, 0, 1, 1, 0
4.337434000000000, 0, 1, 0, 0
4.337434125000000, 0, 1, 1, 0
4.337434375000000, 0, 1, 0, 0
4.337434625000000, 0, 1, 1, 0
4.337434875000000, 0, 1, 0, 0
4.337435000000000, 0, 1, 1, 0
4.337435250000000, 0, 1, 0, 0
4.337435500000000, 0, 1, 1, 0
4.337435750000000, 0, 1, 0, 0
4.337435999999999, 1, 1, 1, 0
4.337436125000000, 1, 1, 0, 0
4.337437250000000, 0, 1, 1, 0
4.337437500000000, 0, 1, 0, 0
4.337437625000000, 1, 1, 1, 0
4.337437875000000, 1, 1, 0, 0
4.337438124999999, 0, 1, 1, 0
4.337438375000000, 0, 1, 0, 0
4.337438500000000, 0, 1, 1, 0
4.337438750000000, 0, 1, 0, 0
4.337439000000000, 0, 1, 1, 0
4.337439250000000, 0, 1, 0, 0
4.337439499999999, 1, 1, 1, 0
4.337439625000000, 1, 1, 0, 0
4.337439874999999, 1, 1, 1, 0
4.337440125000000, 1, 1, 0, 0
4.337440375000000, 0, 1, 1, 0
4.337440500000000, 0, 1, 0, 0
4.337443500000000, 0, 1, 0, 1
4.337850625000000, 0, 1, 0, 0
4.337851250000000, 0, 1, 1, 0
4.337851500000000, 0, 1, 0, 0
4.337851750000000, 0, 1, 1, 0
4.337851875000000, 0, 1, 0, 0
4.337852125000000, 0, 1, 1, 0
4.337852375000000, 0, 1, 0, 0
4.337852625000000, 0, 1, 1, 0
4.337852750000000, 0, 1, 0, 0
4.337853000000000, 0, 1, 1, 0
4.337853250000000, 0, 1, 0, 0
4.337853500000000, 1, 1, 1, 0
4.337853750000000, 1, 1, 0, 0
4.337853875000000, 1, 1, 1, 0
4.337854125000000, 1, 1, 0, 0
4.337854375000000, 1, 1, 1, 0
4.337854624999999, 1, 1, 0, 0
4.337855750000000, 0, 1, 1, 0
4.337855999999999, 0, 1, 0, 0
4.337856125000000, 0, 1, 1, 0
4.337856374999999, 0, 1, 0, 0
4.337856625000000, 0, 1, 1, 0
4.337856875000000, 0, 1, 0, 0
4.337857000000000, 0, 1, 1, 0
4.337857250000000, 0, 1, 0, 0
4.337857500000000, 0, 1, 1, 0
4.337857750000000, 0, 1, 0, 0
4.337858000000000, 0, 1, 1, 0
4.337858124999999, 0, 1, 0, 0
4.337858375000000, 0, 1, 1, 0
4.337858625000000, 0, 1, 0, 0
4.337858875000000, 0, 1, 1, 0
4.337859000000000, 0, 1, 0, 0
4.337860125000000, 0, 1, 1, 0
4.337860375000000, 0, 1, 0, 0
4.337860500000000, 0, 1, 1, 0
4.337860750000000, 0, 1, 0, 0
4.337861000000000, 0, 1, 1, 0
4.337861250000000, 0, 1, 0, 0
4.337861500000000, 0, 1, 1, 0
4.337861624999999, 0, 1, 0, 0
4.337861875000000, 0, 1, 1, 0
4.337862125000000, 0, 1, 0, 0
4.337862374999999, 0, 1, 1, 0
4.337862500000000, 0, 1, 0, 0
4.337862750000000, 0, 1, 1, 0
4.337863000000000, 0, 1, 0, 0
4.337863250000000, 0, 1, 1, 0
4.337863500000000, 0, 1, 0, 0
4.337864750000000, 0, 1, 0, 1
4.338089500000000, 0, 1, 0, 0
4.338090250000000, 0, 1, 1, 0
4.338090500000000, 0, 1, 0, 0
4.338090750000000, 0, 1, 1, 0
4.338090875000000, 0, 1, 0, 0
4.338091125000000, 1, 1, 1, 0
4.338091374999999, 1, 1, 0, 0
4.338091625000000, 1, 1, 1, 0
4.338091875000000, 1, 1, 0, 0
4.338092000000000, 0, 1, 1, 0
4.338092250000000, 0, 1, 0, 0
4.338092500000000, 0, 1, 1, 0
4.338092749999999, 0, 1, 0, 0
4.338092875000000, 1, 1, 1, 0
4.338093124999999, 1, 1, 0, 0
4.338093375000000, 0, 1, 1, 0
4.338093625000000, 0, 1, 0, 0
4.338094750000000, 0, 1, 1, 0
4.338095000000000, 0, 1, 0, 0
4.338095125000000, 0, 1, 1, 0
4.338095375000000, 0, 1, 0, 0
4.338095625000000, 0, 1, 1, 0
4.338095875000000, 0, 1, 0, 0
4.338096125000000, 0, 1, 1, 0
4.338096250000000, 0, 1, 0, 0
4.338096500000000, 0, 1, 1, 0
4.338096750000000, 0, 1, 0, 0
4.338096999999999, 0, 1, 1, 0
4.338097125000000, 0, 1, 0, 0
4.338097374999999, 0, 1, 1, 0
4.338097625000000, 0, 1, 0, 0
4.338097875000000, 0, 1, 1, 0
4.338098125000000, 0, 1, 0, 0
4.338099124999999, 0, 1, 1, 0
4.338099375000000, 0, 1, 0, 0
4.338099625000000, 0, 1, 1, 0
4.338099750000000, 0, 1, 0, 0
4.338100000000000, 0, 1, 1, 0
4.338100250000000, 0, 1, 0, 0
4.338100499999999, 0, 1, 1, 0
4.338100625000000, 0, 1, 0, 0
4.338100874999999, 0, 1, 1, 0
4.338101125000000, 0, 1, 0, 0
4.338101375000000, 0, 1, 1, 0
4.338101625000000, 0, 1, 0, 0
4.338101750000000, 0, 1, 1, 0
4.338102000000000, 0, 1, 0, 0
