Time [s],MOSI,MISO,SCK,NRF_CS,NRF_CE,RESET_n,Channel 6,Channel 7
4.028988125,0,0,1,0,1,1,1,1
4.028988250,1,0,0,0,1,1,1,1
4.028988375,1,0,1,0,1,1,1,1
4.028988458,1,0,0,0,1,1,1,1
4.028988583,1,0,1,0,1,1,1,1
4.028988708,1,0,0,0,1,1,1,1
4.028988792,1,0,1,0,1,1,1,1
4.028988917,0,0,0,0,1,1,1,1
4.028989042,0,0,1,0,1,1,1,1
4.028989125,0,0,0,0,1,1,1,1
4.028989250,0,0,1,0,1,1,1,1
4.028989375,0,0,0,0,1,1,1,1
4.028989458,0,0,1,0,1,1,1,1
4.028989583,0,0,0,0,1,1,1,1
4.028989708,0,0,1,0,1,1,1,1
4.028989792,0,0,0,0,1,1,1,1
4.028990708,0,0,0,1,1,1,1,1
4.028991833,0,0,0,0,1,1,1,1
4.028992167,1,0,0,0,1,1,1,1
4.028992375,1,0,1,0,1,1,1,1
4.028992458,1,0,0,0,1,1,1,1
4.028992583,1,0,1,0,1,1,1,1
4.028992708,1,0,0,0,1,1,1,1
4.028992792,1,0,1,0,1,1,1,1
4.028992917,0,0,0,0,1,1,1,1
4.028993042,0,0,1,0,1,1,1,1
4.028993125,0,0,0,0,1,1,1,1
4.028993167,0,1,0,0,1,1,1,1
4.028993250,0,1,1,0,1,1,1,1
4.028993375,0,1,0,0,1,1,1,1
4.028993458,0,1,1,0,1,1,1,1
4.028993583,1,1,0,0,1,1,1,1
4.028993708,1,1,1,0,1,1,1,1
4.028993792,0,1,0,0,1,1,1,1
4.028993833,0,0,0,0,1,1,1,1
4.028993917,0,0,1,0,1,1,1,1
4.028994042,1,0,0,0,1,1,1,1
4.028994917,1,0,0,1,1,1,1,1
4.028995917,1,0,0,0,1,1,1,1
4.028996292,0,0,0,0,1,1,1,1
4.028996458,0,0,1,0,1,1,1,1
4.028996583,0,0,0,0,1,1,1,1
4.028996708,0,0,1,0,1,1,1,1
4.028996792,0,0,0,0,1,1,1,1
4.028996833,1,0,0,0,1,1,1,1
4.028996917,1,0,1,0,1,1,1,1
4.028997042,0,0,0,0,1,1,1,1
4.028997125,0,0,1,0,1,1,1,1
4.028997250,0,0,0,0,1,1,1,1
4.028997292,0,1,0,0,1,1,1,1
4.028997375,0,1,1,0,1,1,1,1
4.028997458,0,1,0,0,1,1,1,1
4.028997583,0,1,1,0,1,1,1,1
4.028997708,0,1,0,0,1,1,1,1
4.028997792,0,1,1,0,1,1,1,1
4.028997917,0,1,0,0,1,1,1,1
4.028997958,0,0,0,0,1,1,1,1
4.028998042,0,0,1,0,1,1,1,1
4.028998125,0,0,0,0,1,1,1,1
4.028998750,0,0,1,0,1,1,1,1
4.028998875,0,0,0,0,1,1,1,1
4.028998958,0,0,1,0,1,1,1,1
4.028999083,0,0,0,0,1,1,1,1
4.028999208,0,0,1,0,1,1,1,1
4.028999292,0,0,0,0,1,1,1,1
4.028999417,0,0,1,0,1,1,1,1
4.028999542,0,0,0,0,1,1,1,1
4.028999625,0,0,1,0,1,1,1,1
4.028999750,0,0,0,0,1,1,1,1
4.028999875,0,0,1,0,1,1,1,1
4.028999958,0,0,0,0,1,1,1,1
4.029000000,1,0,0,0,1,1,1,1
4.029000083,1,0,1,0,1,1,1,1
4.029000208,1,0,0,0,1,1,1,1
4.029000292,1,0,1,0,1,1,1,1
4.029000417,0,0,0,0,1,1,1,1
4.029001333,0,0,0,1,1,1,1,1
4.029003042,0,1,0,1,1,1,1,1
4.033813375,0,0,0,0,1,1,1,1
4.033813917,0,0,1,0,1,1,1,1
4.033814042,0,0,0,0,1,1,1,1
4.033814167,0,0,1,0,1,1,1,1
4.033814250,0,0,0,0,1,1,1,1
4.033814375,0,0,1,0,1,1,1,1
4.033814500,0,0,0,0,1,1,1,1
4.033814583,0,0,1,0,1,1,1,1
4.033814708,0,1,0,0,1,1,1,1
4.033814833,0,1,1,0,1,1,1,1
4.033814917,1,1,0,0,1,1,1,1
4.033815042,1,1,1,0,1,1,1,1
4.033815167,1,1,0,0,1,1,1,1
4.033815250,1,1,1,0,1,1,1,1
4.033815375,1,1,0,0,1,1,1,1
4.033815417,1,0,0,0,1,1,1,1
4.033815500,1,0,1,0,1,1,1,1
4.033815583,0,0,0,0,1,1,1,1
4.033816333,0,0,1,0,1,1,1,1
4.033816417,0,0,0,0,1,1,1,1
4.033816542,0,0,1,0,1,1,1,1
4.033816667,0,0,0,0,1,1,1,1
4.033816750,0,0,1,0,1,1,1,1
4.033816875,0,0,0,0,1,1,1,1
4.033817000,0,0,1,0,1,1,1,1
4.033817083,0,0,0,0,1,1,1,1
4.033817125,0,1,0,0,1,1,1,1
4.033817208,0,1,1,0,1,1,1,1
4.033817333,0,1,0,0,1,1,1,1
4.033817417,0,1,1,0,1,1,1,1
4.033817542,0,1,0,0,1,1,1,1
4.033817667,0,1,1,0,1,1,1,1
4.033817750,0,1,0,0,1,1,1,1
4.033817792,0,0,0,0,1,1,1,1
4.033817875,0,0,1,0,1,1,1,1
4.033818000,0,0,0,0,1,1,1,1
4.033819125,0,0,0,1,1,1,1,1
4.033820833,0,1,0,1,1,1,1,1
4.033829458,0,0,0,0,1,1,1,1
4.033830000,0,0,1,0,1,1,1,1
4.033830125,0,0,0,0,1,1,1,1
4.033830250,0,0,1,0,1,1,1,1
4.033830333,1,0,0,0,1,1,1,1
4.033830458,1,0,1,0,1,1,1,1
4.033830583,0,0,0,0,1,1,1,1
4.033830667,0,0,1,0,1,1,1,1
4.033830792,0,1,0,0,1,1,1,1
4.033830917,0,1,1,0,1,1,1,1
4.033831000,1,1,0,0,1,1,1,1
4.033831125,1,1,1,0,1,1,1,1
4.033831250,0,1,0,0,1,1,1,1
4.033831333,0,1,1,0,1,1,1,1
4.033831458,1,1,0,0,1,1,1,1
4.033831500,1,0,0,0,1,1,1,1
4.033831583,1,0,1,0,1,1,1,1
4.033831667,0,0,0,0,1,1,1,1
4.033832292,0,0,1,0,1,1,1,1
4.033832417,0,0,0,0,1,1,1,1
4.033832500,0,0,1,0,1,1,1,1
4.033832625,0,0,0,0,1,1,1,1
4.033832750,0,0,1,0,1,1,1,1
4.033832833,1,0,0,0,1,1,1,1
4.033832958,1,0,1,0,1,1,1,1
4.033833083,1,0,0,0,1,1,1,1
4.033833167,1,0,1,0,1,1,1,1
4.033833292,0,0,0,0,1,1,1,1
4.033833417,0,0,1,0,1,1,1,1
4.033833500,0,0,0,0,1,1,1,1
4.033833625,0,0,1,0,1,1,1,1
4.033833750,1,0,0,0,1,1,1,1
4.033833833,1,0,1,0,1,1,1,1
4.033833958,0,0,0,0,1,1,1,1
4.033834875,0,0,0,1,1,1,1,1
4.033836583,0,1,0,1,1,1,1,1
4.033837458,0,0,0,0,1,1,1,1
4.033838042,0,0,1,0,1,1,1,1
4.033838167,0,0,0,0,1,1,1,1
4.033838250,0,0,1,0,1,1,1,1
4.033838375,1,0,0,0,1,1,1,1
4.033838500,1,0,1,0,1,1,1,1
4.033838583,0,0,0,0,1,1,1,1
4.033838708,0,0,1,0,1,1,1,1
4.033838833,0,1,0,0,1,1,1,1
4.033838917,0,1,1,0,1,1,1,1
4.033839042,1,1,0,0,1,1,1,1
4.033839167,1,1,1,0,1,1,1,1
4.033839250,1,1,0,0,1,1,1,1
4.033839375,1,1,1,0,1,1,1,1
4.033839500,1,0,0,0,1,1,1,1
4.033839583,1,0,1,0,1,1,1,1
4.033839708,0,0,0,0,1,1,1,1
4.033840333,0,0,1,0,1,1,1,1
4.033840417,1,0,0,0,1,1,1,1
4.033840542,1,0,1,0,1,1,1,1
4.033840667,1,0,0,0,1,1,1,1
4.033840750,1,0,1,0,1,1,1,1
4.033840875,1,0,0,0,1,1,1,1
4.033841000,1,0,1,0,1,1,1,1
4.033841083,0,0,0,0,1,1,1,1
4.033841208,0,0,1,0,1,1,1,1
4.033841333,0,0,0,0,1,1,1,1
4.033841417,0,0,1,0,1,1,1,1
4.033841542,0,0,0,0,1,1,1,1
4.033841667,0,0,1,0,1,1,1,1
4.033841750,0,0,0,0,1,1,1,1
4.033841875,0,0,1,0,1,1,1,1
4.033842000,0,0,0,0,1,1,1,1
4.033842875,0,0,0,1,1,1,1,1
4.033843833,0,0,0,0,1,1,1,1
4.033844417,0,0,1,0,1,1,1,1
4.033844542,0,0,0,0,1,1,1,1
4.033844667,0,0,1,0,1,1,1,1
4.033844750,1,0,0,0,1,1,1,1
4.033844875,1,0,1,0,1,1,1,1
4.033845000,0,0,0,0,1,1,1,1
4.033845083,0,0,1,0,1,1,1,1
4.033845208,0,0,0,0,1,1,1,1
4.033845250,0,1,0,0,1,1,1,1
4.033845333,0,1,1,0,1,1,1,1
4.033845417,0,1,0,0,1,1,1,1
4.033845542,0,1,1,0,1,1,1,1
4.033845667,0,1,0,0,1,1,1,1
4.033845750,0,1,1,0,1,1,1,1
4.033845875,0,1,0,0,1,1,1,1
4.033845917,0,0,0,0,1,1,1,1
4.033846000,0,0,1,0,1,1,1,1
4.033846083,0,0,0,0,1,1,1,1
4.033846708,0,0,1,0,1,1,1,1
4.033846833,0,0,0,0,1,1,1,1
4.033846917,0,0,1,0,1,1,1,1
4.033847042,0,0,0,0,1,1,1,1
4.033847167,0,0,1,0,1,1,1,1
4.033847250,0,0,0,0,1,1,1,1
4.033847375,0,0,1,0,1,1,1,1
4.033847500,0,0,0,0,1,1,1,1
4.033847583,0,0,1,0,1,1,1,1
4.033847708,0,0,0,0,1,1,1,1
4.033847833,0,0,1,0,1,1,1,1
4.033847917,0,0,0,0,1,1,1,1
4.033848042,0,0,1,0,1,1,1,1
4.033848167,0,0,0,0,1,1,1,1
4.033848250,0,0,1,0,1,1,1,1
4.033848375,0,0,0,0,1,1,1,1
4.033849292,0,0,0,1,1,1,1,1
4.033850542,0,0,0,0,1,1,1,1
4.033851125,0,0,1,0,1,1,1,1
4.033851208,0,0,0,0,1,1,1,1
4.033851333,0,0,1,0,1,1,1,1
4.033851417,0,0,0,0,1,1,1,1
4.033851458,1,0,0,0,1,1,1,1
4.033851542,1,0,1,0,1,1,1,1
4.033851667,0,0,0,0,1,1,1,1
4.033851792,0,0,1,0,1,1,1,1
4.033851875,0,0,0,0,1,1,1,1
4.033851917,0,1,0,0,1,1,1,1
4.033852000,0,1,1,0,1,1,1,1
4.033852083,0,1,0,0,1,1,1,1
4.033852125,1,1,0,0,1,1,1,1
4.033852208,1,1,1,0,1,1,1,1
4.033852333,1,1,0,0,1,1,1,1
4.033852458,1,1,1,0,1,1,1,1
4.033852542,1,1,0,0,1,1,1,1
4.033852583,1,0,0,0,1,1,1,1
4.033852667,1,0,1,0,1,1,1,1
4.033852750,1,0,0,0,1,1,1,1
4.033852792,0,0,0,0,1,1,1,1
4.033853375,0,0,1,0,1,1,1,1
4.033853500,1,0,0,0,1,1,1,1
4.033853625,1,0,1,0,1,1,1,1
4.033853708,1,0,0,0,1,1,1,1
4.033853833,1,0,1,0,1,1,1,1
4.033853917,1,0,0,0,1,1,1,1
4.033854042,1,0,1,0,1,1,1,1
4.033854167,0,0,0,0,1,1,1,1
4.033854292,0,0,1,0,1,1,1,1
4.033854375,0,0,0,0,1,1,1,1
4.033854500,0,0,1,0,1,1,1,1
4.033854583,0,0,0,0,1,1,1,1
4.033854708,0,0,1,0,1,1,1,1
4.033854833,0,0,0,0,1,1,1,1
4.033854958,0,0,1,0,1,1,1,1
4.033855042,0,0,0,0,1,1,1,1
4.033855958,0,0,0,1,1,1,1,1
4.033857000,0,0,0,0,1,1,1,1
4.033857333,1,0,0,0,1,1,1,1
4.033857542,1,0,1,0,1,1,1,1
4.033857625,1,0,0,0,1,1,1,1
4.033857750,1,0,1,0,1,1,1,1
4.033857875,1,0,0,0,1,1,1,1
4.033857958,1,0,1,0,1,1,1,1
4.033858083,0,0,0,0,1,1,1,1
4.033858208,0,0,1,0,1,1,1,1
4.033858292,0,0,0,0,1,1,1,1
4.033858333,0,1,0,0,1,1,1,1
4.033858417,0,1,1,0,1,1,1,1
4.033858542,0,1,0,0,1,1,1,1
4.033858625,0,1,1,0,1,1,1,1
4.033858750,0,1,0,0,1,1,1,1
4.033858875,0,1,1,0,1,1,1,1
4.033858958,1,1,0,0,1,1,1,1
4.033859000,1,0,0,0,1,1,1,1
4.033859083,1,0,1,0,1,1,1,1
4.033859208,1,0,0,0,1,1,1,1
4.033860083,1,0,0,1,1,1,1,1
4.033860958,1,0,0,0,1,1,1,1
4.033861375,0,0,0,0,1,1,1,1
4.033861542,0,0,1,0,1,1,1,1
4.033861667,0,0,0,0,1,1,1,1
4.033861792,0,0,1,0,1,1,1,1
4.033861875,1,0,0,0,1,1,1,1
4.033862000,1,0,1,0,1,1,1,1
4.033862125,0,0,0,0,1,1,1,1
4.033862208,0,0,1,0,1,1,1,1
4.033862333,0,1,0,0,1,1,1,1
4.033862458,0,1,1,0,1,1,1,1
4.033862542,0,1,0,0,1,1,1,1
4.033862667,0,1,1,0,1,1,1,1
4.033862792,0,1,0,0,1,1,1,1
4.033862875,0,1,1,0,1,1,1,1
4.033863000,0,0,0,0,1,1,1,1
4.033863125,0,0,1,0,1,1,1,1
4.033863208,0,0,0,0,1,1,1,1
4.033863833,0,0,1,0,1,1,1,1
4.033863958,0,0,0,0,1,1,1,1
4.033864042,0,0,1,0,1,1,1,1
4.033864167,0,0,0,0,1,1,1,1
4.033864292,0,0,1,0,1,1,1,1
4.033864375,0,0,0,0,1,1,1,1
4.033864500,0,0,1,0,1,1,1,1
4.033864625,0,0,0,0,1,1,1,1
4.033864708,0,0,1,0,1,1,1,1
4.033864833,0,0,0,0,1,1,1,1
4.033864958,0,0,1,0,1,1,1,1
4.033865042,1,0,0,0,1,1,1,1
4.033865167,1,0,1,0,1,1,1,1
4.033865292,0,0,0,0,1,1,1,1
4.033865375,0,0,1,0,1,1,1,1
4.033865500,0,0,0,0,1,1,1,1
4.033866417,0,0,0,1,1,1,1,1
4.033868125,0,1,0,1,1,1,1,1
4.034005833,0,1,0,0,1,1,1,1
4.034005875,0,0,0,0,1,1,1,1
4.034006417,0,0,1,0,1,1,1,1
4.034006542,0,0,0,0,1,1,1,1
4.034006625,0,0,1,0,1,1,1,1
4.034006750,1,0,0,0,1,1,1,1
4.034006875,1,0,1,0,1,1,1,1
4.034006958,0,0,0,0,1,1,1,1
4.034007083,0,0,1,0,1,1,1,1
4.034007208,0,1,0,0,1,1,1,1
4.034007292,0,1,1,0,1,1,1,1
4.034007417,1,1,0,0,1,1,1,1
4.034007542,1,1,1,0,1,1,1,1
4.034007625,1,1,0,0,1,1,1,1
4.034007750,1,1,1,0,1,1,1,1
4.034007875,1,0,0,0,1,1,1,1
4.034008000,1,0,1,0,1,1,1,1
4.034008083,0,0,0,0,1,1,1,1
4.034008708,0,0,1,0,1,1,1,1
4.034008792,0,0,0,0,1,1,1,1
4.034008833,1,0,0,0,1,1,1,1
4.034008917,1,0,1,0,1,1,1,1
4.034009042,1,0,0,0,1,1,1,1
4.034009167,1,0,1,0,1,1,1,1
4.034009250,1,0,0,0,1,1,1,1
4.034009375,1,0,1,0,1,1,1,1
4.034009458,1,0,0,0,1,1,1,1
4.034009500,0,0,0,0,1,1,1,1
4.034009583,0,0,1,0,1,1,1,1
4.034009708,0,0,0,0,1,1,1,1
4.034009833,0,0,1,0,1,1,1,1
4.034009917,0,0,0,0,1,1,1,1
4.034010042,0,0,1,0,1,1,1,1
4.034010125,0,0,0,0,1,1,1,1
4.034010250,0,0,1,0,1,1,1,1
4.034010375,0,0,0,0,1,1,1,1
4.034011292,0,0,0,1,1,1,1,1
4.034012250,0,0,0,0,1,1,1,1
4.034012583,1,0,0,0,1,1,1,1
4.034012750,1,0,1,0,1,1,1,1
4.034012875,1,0,0,0,1,1,1,1
4.034013000,1,0,1,0,1,1,1,1
4.034013083,1,0,0,0,1,1,1,1
4.034013208,1,0,1,0,1,1,1,1
4.034013333,0,0,0,0,1,1,1,1
4.034013417,0,0,1,0,1,1,1,1
4.034013542,0,1,0,0,1,1,1,1
4.034013667,0,1,1,0,1,1,1,1
4.034013750,0,1,0,0,1,1,1,1
4.034013875,0,1,1,0,1,1,1,1
4.034014000,0,1,0,0,1,1,1,1
4.034014083,0,1,1,0,1,1,1,1
4.034014208,1,0,0,0,1,1,1,1
4.034014333,1,0,1,0,1,1,1,1
4.034014417,1,0,0,0,1,1,1,1
4.034015292,1,0,0,1,1,1,1,1
4.034016208,1,0,0,0,1,1,1,1
4.034016750,1,0,1,0,1,1,1,1
4.034016875,0,0,0,0,1,1,1,1
4.034017000,0,0,1,0,1,1,1,1
4.034017083,1,0,0,0,1,1,1,1
4.034017208,1,0,1,0,1,1,1,1
4.034017333,0,0,0,0,1,1,1,1
4.034017417,0,0,1,0,1,1,1,1
4.034017542,0,1,0,0,1,1,1,1
4.034017667,0,1,1,0,1,1,1,1
4.034017750,0,1,0,0,1,1,1,1
4.034017875,0,1,1,0,1,1,1,1
4.034018000,0,1,0,0,1,1,1,1
4.034018083,0,1,1,0,1,1,1,1
4.034018208,0,0,0,0,1,1,1,1
4.034018333,0,0,1,0,1,1,1,1
4.034018417,1,0,0,0,1,1,1,1
4.034019083,1,0,1,0,1,1,1,1
4.034019167,0,0,0,0,1,1,1,1
4.034019292,0,0,1,0,1,1,1,1
4.034019417,1,0,0,0,1,1,1,1
4.034019500,1,0,1,0,1,1,1,1
4.034019625,0,0,0,0,1,1,1,1
4.034019750,0,0,1,0,1,1,1,1
4.034019833,1,0,0,0,1,1,1,1
4.034019958,1,0,1,0,1,1,1,1
4.034020083,0,0,0,0,1,1,1,1
4.034020167,0,0,1,0,1,1,1,1
4.034020292,0,0,0,0,1,1,1,1
4.034020417,0,0,1,0,1,1,1,1
4.034020500,0,0,0,0,1,1,1,1
4.034020625,0,0,1,0,1,1,1,1
4.034020750,1,0,0,0,1,1,1,1
4.034021458,1,0,1,0,1,1,1,1
4.034021583,0,0,0,0,1,1,1,1
4.034021667,0,0,1,0,1,1,1,1
4.034021792,0,0,0,0,1,1,1,1
4.034021917,0,0,1,0,1,1,1,1
4.034022000,1,0,0,0,1,1,1,1
4.034022125,1,0,1,0,1,1,1,1
4.034022250,1,0,0,0,1,1,1,1
4.034022333,1,0,1,0,1,1,1,1
4.034022458,0,0,0,0,1,1,1,1
4.034022583,0,0,1,0,1,1,1,1
4.034022667,1,0,0,0,1,1,1,1
4.034022792,1,0,1,0,1,1,1,1
4.034022917,0,0,0,0,1,1,1,1
4.034023000,0,0,1,0,1,1,1,1
4.034023125,1,0,0,0,1,1,1,1
4.034023667,0,0,0,0,1,1,1,1
4.034023833,0,0,1,0,1,1,1,1
4.034023958,0,0,0,0,1,1,1,1
4.034024083,0,0,1,0,1,1,1,1
4.034024167,1,0,0,0,1,1,1,1
4.034024292,1,0,1,0,1,1,1,1
4.034024417,0,0,0,0,1,1,1,1
4.034024500,0,0,1,0,1,1,1,1
4.034024625,1,0,0,0,1,1,1,1
4.034024750,1,0,1,0,1,1,1,1
4.034024833,1,0,0,0,1,1,1,1
4.034024958,1,0,1,0,1,1,1,1
4.034025083,0,0,0,0,1,1,1,1
4.034025167,0,0,1,0,1,1,1,1
4.034025292,1,0,0,0,1,1,1,1
4.034025417,1,0,1,0,1,1,1,1
4.034025500,0,0,0,0,1,1,1,1
4.034026250,0,0,1,0,1,1,1,1
4.034026333,1,0,0,0,1,1,1,1
4.034026458,1,0,1,0,1,1,1,1
4.034026583,1,0,0,0,1,1,1,1
4.034026667,1,0,1,0,1,1,1,1
4.034026792,1,0,0,0,1,1,1,1
4.034026917,1,0,1,0,1,1,1,1
4.034027000,0,0,0,0,1,1,1,1
4.034027125,0,0,1,0,1,1,1,1
4.034027250,1,0,0,0,1,1,1,1
4.034027333,1,0,1,0,1,1,1,1
4.034027458,0,0,0,0,1,1,1,1
4.034027583,0,0,1,0,1,1,1,1
4.034027667,0,0,0,0,1,1,1,1
4.034027792,0,0,1,0,1,1,1,1
4.034027917,0,0,0,0,1,1,1,1
4.034028417,1,0,0,0,1,1,1,1
4.034028625,1,0,1,0,1,1,1,1
4.034028750,1,0,0,0,1,1,1,1
4.034028833,1,0,1,0,1,1,1,1
4.034028958,0,0,0,0,1,1,1,1
4.034029083,0,0,1,0,1,1,1,1
4.034029167,1,0,0,0,1,1,1,1
4.034029292,1,0,1,0,1,1,1,1
4.034029417,0,0,0,0,1,1,1,1
4.034029500,0,0,1,0,1,1,1,1
4.034029625,1,0,0,0,1,1,1,1
4.034029750,1,0,1,0,1,1,1,1
4.034029833,1,0,0,0,1,1,1,1
4.034029958,1,0,1,0,1,1,1,1
4.034030083,1,0,0,0,1,1,1,1
4.034030167,1,0,1,0,1,1,1,1
4.034030292,1,0,0,0,1,1,1,1
4.034031000,1,0,1,0,1,1,1,1
4.034031125,1,0,0,0,1,1,1,1
4.034031250,1,0,1,0,1,1,1,1
4.034031333,1,0,0,0,1,1,1,1
4.034031458,1,0,1,0,1,1,1,1
4.034031583,0,0,0,0,1,1,1,1
4.034031667,0,0,1,0,1,1,1,1
4.034031792,0,0,0,0,1,1,1,1
4.034031917,0,0,1,0,1,1,1,1
4.034032000,1,0,0,0,1,1,1,1
4.034032125,1,0,1,0,1,1,1,1
4.034032250,1,0,0,0,1,1,1,1
4.034032333,1,0,1,0,1,1,1,1
4.034032458,0,0,0,0,1,1,1,1
4.034032583,0,0,1,0,1,1,1,1
4.034032667,1,0,0,0,1,1,1,1
4.034033208,0,0,0,0,1,1,1,1
4.034033417,0,0,1,0,1,1,1,1
4.034033500,1,0,0,0,1,1,1,1
4.034033625,1,0,1,0,1,1,1,1
4.034033750,0,0,0,0,1,1,1,1
4.034033833,0,0,1,0,1,1,1,1
4.034033958,1,0,0,0,1,1,1,1
4.034034083,1,0,1,0,1,1,1,1
4.034034167,1,0,0,0,1,1,1,1
4.034034292,1,0,1,0,1,1,1,1
4.034034417,1,0,0,0,1,1,1,1
4.034034500,1,0,1,0,1,1,1,1
4.034034625,1,0,0,0,1,1,1,1
4.034034750,1,0,1,0,1,1,1,1
4.034034833,0,0,0,0,1,1,1,1
4.034034958,0,0,1,0,1,1,1,1
4.034035083,0,0,0,0,1,1,1,1
4.034035583,1,0,0,0,1,1,1,1
4.034035792,1,0,1,0,1,1,1,1
4.034035917,0,0,0,0,1,1,1,1
4.034036000,0,0,1,0,1,1,1,1
4.034036125,1,0,0,0,1,1,1,1
4.034036250,1,0,1,0,1,1,1,1
4.034036333,1,0,0,0,1,1,1,1
4.034036458,1,0,1,0,1,1,1,1
4.034036583,0,0,0,0,1,1,1,1
4.034036667,0,0,1,0,1,1,1,1
4.034036792,0,0,0,0,1,1,1,1
4.034036917,0,0,1,0,1,1,1,1
4.034037000,1,0,0,0,1,1,1,1
4.034037125,1,0,1,0,1,1,1,1
4.034037250,1,0,0,0,1,1,1,1
4.034037333,1,0,1,0,1,1,1,1
4.034037458,1,0,0,0,1,1,1,1
4.034041583,1,0,1,0,1,1,1,1
4.034041667,0,0,0,0,1,1,1,1
4.034041792,0,0,1,0,1,1,1,1
4.034041917,1,0,0,0,1,1,1,1
4.034042000,1,0,1,0,1,1,1,1
4.034042125,1,0,0,0,1,1,1,1
4.034042250,1,0,1,0,1,1,1,1
4.034042333,0,0,0,0,1,1,1,1
4.034042458,0,0,1,0,1,1,1,1
4.034042583,0,0,0,0,1,1,1,1
4.034042667,0,0,1,0,1,1,1,1
4.034042792,1,0,0,0,1,1,1,1
4.034042917,1,0,1,0,1,1,1,1
4.034043000,0,0,0,0,1,1,1,1
4.034043125,0,0,1,0,1,1,1,1
4.034043250,1,0,0,0,1,1,1,1
4.034043958,1,0,1,0,1,1,1,1
4.034044083,0,0,0,0,1,1,1,1
4.034044167,0,0,1,0,1,1,1,1
4.034044292,1,0,0,0,1,1,1,1
4.034044417,1,0,1,0,1,1,1,1
4.034044500,0,0,0,0,1,1,1,1
4.034044625,0,0,1,0,1,1,1,1
4.034044750,1,0,0,0,1,1,1,1
4.034044833,1,0,1,0,1,1,1,1
4.034044958,1,0,0,0,1,1,1,1
4.034045083,1,0,1,0,1,1,1,1
4.034045167,1,0,0,0,1,1,1,1
4.034045292,1,0,1,0,1,1,1,1
4.034045417,0,0,0,0,1,1,1,1
4.034045500,0,0,1,0,1,1,1,1
4.034045625,1,0,0,0,1,1,1,1
4.034046167,0,0,0,0,1,1,1,1
4.034046333,0,0,1,0,1,1,1,1
4.034046458,0,0,0,0,1,1,1,1
4.034046583,0,0,1,0,1,1,1,1
4.034046667,1,0,0,0,1,1,1,1
4.034046792,1,0,1,0,1,1,1,1
4.034046917,1,0,0,0,1,1,1,1
4.034047000,1,0,1,0,1,1,1,1
4.034047125,0,0,0,0,1,1,1,1
4.034047250,0,0,1,0,1,1,1,1
4.034047333,0,0,0,0,1,1,1,1
4.034047458,0,0,1,0,1,1,1,1
4.034047583,1,0,0,0,1,1,1,1
4.034047667,1,0,1,0,1,1,1,1
4.034047792,0,0,0,0,1,1,1,1
4.034047917,0,0,1,0,1,1,1,1
4.034048000,0,0,0,0,1,1,1,1
4.034048750,0,0,1,0,1,1,1,1
4.034048833,0,0,0,0,1,1,1,1
4.034048958,0,0,1,0,1,1,1,1
4.034049083,1,0,0,0,1,1,1,1
4.034049167,1,0,1,0,1,1,1,1
4.034049292,1,0,0,0,1,1,1,1
4.034049417,1,0,1,0,1,1,1,1
4.034049500,0,0,0,0,1,1,1,1
4.034049625,0,0,1,0,1,1,1,1
4.034049750,1,0,0,0,1,1,1,1
4.034049833,1,0,1,0,1,1,1,1
4.034049958,1,0,0,0,1,1,1,1
4.034050083,1,0,1,0,1,1,1,1
4.034050167,0,0,0,0,1,1,1,1
4.034050292,0,0,1,0,1,1,1,1
4.034050417,0,0,0,0,1,1,1,1
4.034050917,1,0,0,0,1,1,1,1
4.034051125,1,0,1,0,1,1,1,1
4.034051250,0,0,0,0,1,1,1,1
4.034051333,0,0,1,0,1,1,1,1
4.034051458,1,0,0,0,1,1,1,1
4.034051583,1,0,1,0,1,1,1,1
4.034051667,0,0,0,0,1,1,1,1
4.034051792,0,0,1,0,1,1,1,1
4.034051917,1,0,0,0,1,1,1,1
4.034052000,1,0,1,0,1,1,1,1
4.034052125,1,0,0,0,1,1,1,1
4.034052250,1,0,1,0,1,1,1,1
4.034052333,0,0,0,0,1,1,1,1
4.034052458,0,0,1,0,1,1,1,1
4.034052583,0,0,0,0,1,1,1,1
4.034052667,0,0,1,0,1,1,1,1
4.034052792,1,0,0,0,1,1,1,1
4.034053333,0,0,0,0,1,1,1,1
4.034053500,0,0,1,0,1,1,1,1
4.034053625,1,0,0,0,1,1,1,1
4.034053750,1,0,1,0,1,1,1,1
4.034053833,1,0,0,0,1,1,1,1
4.034053958,1,0,1,0,1,1,1,1
4.034054083,0,0,0,0,1,1,1,1
4.034054167,0,0,1,0,1,1,1,1
4.034054292,1,0,0,0,1,1,1,1
4.034054417,1,0,1,0,1,1,1,1
4.034054500,1,0,0,0,1,1,1,1
4.034054625,1,0,1,0,1,1,1,1
4.034054750,0,0,0,0,1,1,1,1
4.034054833,0,0,1,0,1,1,1,1
4.034054958,0,0,0,0,1,1,1,1
4.034055083,0,0,1,0,1,1,1,1
4.034055167,0,0,0,0,1,1,1,1
4.034055708,1,0,0,0,1,1,1,1
4.034055917,1,0,1,0,1,1,1,1
4.034056000,1,0,0,0,1,1,1,1
4.034056125,1,0,1,0,1,1,1,1
4.034056250,1,0,0,0,1,1,1,1
4.034056333,1,0,1,0,1,1,1,1
4.034056458,0,0,0,0,1,1,1,1
4.034056583,0,0,1,0,1,1,1,1
4.034056667,1,0,0,0,1,1,1,1
4.034056792,1,0,1,0,1,1,1,1
4.034056917,0,0,0,0,1,1,1,1
4.034057000,0,0,1,0,1,1,1,1
