Time[s], MOSI, MISO, SCLK, CSC, PKT, RET
0.567035500000000, 0, 0, 0, 0, 0, 1
0.567042250000000, 1, 0, 0, 0, 0, 1
0.567043750000000, 1, 0, 1, 0, 0, 1
0.567044250000000, 1, 0, 0, 0, 0, 1
0.567052500000000, 1, 0, 1, 0, 0, 1
0.567053000000000, 1, 0, 0, 0, 0, 1
0.567061250000000, 1, 1, 1, 0, 0, 1
0.567061750000000, 1, 1, 0, 0, 0, 1
0.567066000000000, 1, 1, 0, 1, 0, 1
0.567070000000000, 1, 1, 0, 0, 0, 1
0.567077250000000, 0, 1, 0, 0, 0, 1
0.567078250000000, 0, 0, 1, 0, 0, 1
0.567078750000000, 0, 0, 0, 0, 0, 1
0.567087000000000, 0, 0, 1, 0, 0, 1
0.567087500000000, 0, 0, 0, 0, 0, 1
0.567095750000000, 0, 0, 1, 0, 0, 1
0.567096250000000, 0, 0, 0, 0, 0, 1
0.567104500000000, 0, 0, 1, 0, 0, 1
0.567105000000000, 0, 0, 0, 0, 0, 1
0.567113250000000, 0, 0, 1, 0, 0, 1
0.567113750000000, 0, 0, 0, 0, 0, 1
0.567120500000000, 1, 0, 0, 0, 0, 1
0.567122000000000, 1, 0, 1, 0, 0, 1
0.567122500000000, 1, 0, 0, 0, 0, 1
0.567130750000000, 1, 0, 1, 0, 0, 1
0.567131250000000, 1, 0, 0, 0, 0, 1
0.567139500000000, 1, 1, 1, 0, 0, 1
0.567140000000000, 1, 1, 0, 0, 0, 1
0.567151125000000, 0, 1, 0, 0, 0, 1
0.567152125000000, 0, 0, 1, 0, 0, 1
0.567152625000000, 0, 0, 0, 0, 0, 1
0.567160875000000, 0, 0, 1, 0, 0, 1
0.567161375000000, 0, 0, 0, 0, 0, 1
0.567169625000000, 0, 0, 1, 0, 0, 1
0.567170125000000, 0, 0, 0, 0, 0, 1
0.567178375000000, 0, 0, 1, 0, 0, 1
0.567178875000000, 0, 0, 0, 0, 0, 1
0.567187125000000, 0, 0, 1, 0, 0, 1
0.567187625000000, 0, 0, 0, 0, 0, 1
0.567195875000000, 0, 0, 1, 0, 0, 1
0.567196375000000, 0, 0, 0, 0, 0, 1
0.567204625000000, 0, 0, 1, 0, 0, 1
0.567205125000000, 0, 0, 0, 0, 0, 1
0.567213375000000, 0, 1, 1, 0, 0, 1
0.567213875000000, 0, 1, 0, 0, 0, 1
0.567226000000000, 0, 0, 1, 0, 0, 1
0.567226500000000, 0, 0, 0, 0, 0, 1
0.567234750000000, 0, 0, 1, 0, 0, 1
0.567235250000000, 0, 0, 0, 0, 0, 1
0.567243500000000, 0, 0, 1, 0, 0, 1
0.567244000000000, 0, 0, 0, 0, 0, 1
0.567252250000000, 0, 0, 1, 0, 0, 1
0.567252750000000, 0, 0, 0, 0, 0, 1
0.567261000000000, 0, 0, 1, 0, 0, 1
0.567261500000000, 0, 0, 0, 0, 0, 1
0.567269750000000, 0, 0, 1, 0, 0, 1
0.567270250000000, 0, 0, 0, 0, 0, 1
0.567278500000000, 0, 0, 1, 0, 0, 1
0.567279000000000, 0, 0, 0, 0, 0, 1
0.567287250000000, 0, 1, 1, 0, 0, 1
0.567287750000000, 0, 1, 0, 0, 0, 1
0.567292125000000, 0, 1, 0, 1, 0, 1
0.567297000000000, 0, 1, 0, 0, 0, 1
0.567305250000000, 0, 0, 1, 0, 0, 1
0.567305750000000, 0, 0, 0, 0, 0, 1
0.567314000000000, 0, 0, 1, 0, 0, 1
0.567314500000000, 0, 0, 0, 0, 0, 1
0.567322750000000, 0, 0, 1, 0, 0, 1
0.567323250000000, 0, 0, 0, 0, 0, 1
0.567331500000000, 0, 0, 1, 0, 0, 1
0.567332000000000, 0, 0, 0, 0, 0, 1
0.567338875000000, 1, 0, 0, 0, 0, 1
0.567340250000000, 1, 0, 1, 0, 0, 1
0.567340750000000, 1, 0, 0, 0, 0, 1
0.567348125000000, 0, 0, 0, 0, 0, 1
