Time [s],MOSI,MISO,SCK,CS
2.068297542,1,0,1,0
2.068297667,0,1,0,0
2.068297750,0,1,1,0
2.068297875,0,1,0,0
2.068298000,0,1,1,0
2.068298083,1,1,0,0
2.068298208,1,1,1,0
2.068298333,1,1,0,0
2.068298417,1,1,1,0
2.068298542,0,0,0,0
2.068299083,1,0,0,0
2.068299250,1,0,1,0
2.068299375,0,0,0,0
2.068299500,0,0,1,0
2.068299583,0,0,0,0
2.068299708,0,0,1,0
2.068299833,1,0,0,0
2.068299917,1,0,1,0
2.068300042,1,1,0,0
2.068300167,1,1,1,0
2.068300250,0,1,0,0
2.068300375,0,1,1,0
2.068300500,0,1,0,0
2.068300583,0,1,1,0
2.068300708,0,1,0,0
2.068300833,0,1,1,0
2.068300917,1,1,0,0
2.068300958,1,0,0,0
2.068301958,1,0,0,1
2.068302833,1,0,0,0
2.068303167,0,0,0,0
2.068303333,0,0,1,0
2.068303458,0,0,0,0
2.068303583,0,0,1,0
2.068303667,1,0,0,0
2.068303792,1,0,1,0
2.068303917,1,0,0,0
2.068304000,1,0,1,0
2.068304125,0,1,0,0
2.068304250,0,1,1,0
2.068304333,1,1,0,0
2.068304458,1,1,1,0
2.068304583,0,1,0,0
2.068304667,0,1,1,0
2.068304792,1,1,0,0
2.068304917,1,1,1,0
2.068305000,0,1,0,0
2.068305042,0,0,0,0
2.068305875,0,0,0,1
2.068307583,0,1,0,1
2.070545750,0,0,0,0
2.070546292,0,0,1,0
2.070546375,0,0,0,0
2.070546500,0,0,1,0
2.070546625,1,0,0,0
2.070546708,1,0,1,0
2.070546833,1,0,0,0
2.070546958,1,0,1,0
2.070547042,0,0,0,0
2.070547083,0,1,0,0
2.070547167,0,1,1,0
2.070547292,1,1,0,0
2.070547375,1,1,1,0
2.070547500,1,1,0,0
2.070547625,1,1,1,0
2.070547708,0,1,0,0
2.070547833,0,1,1,0
2.070547958,0,0,0,0
2.070548833,0,0,0,1
2.070549750,0,0,0,0
2.070550292,0,0,1,0
2.070550417,0,0,0,0
2.070550542,0,0,1,0
2.070550625,0,0,0,0
2.070550750,0,0,1,0
2.070550875,0,0,0,0
2.070550958,0,0,1,0
2.070551083,1,1,0,0
2.070551208,1,1,1,0
2.070551292,0,1,0,0
2.070551417,0,1,1,0
2.070551542,1,1,0,0
2.070551625,1,1,1,0
2.070551750,0,1,0,0
2.070551875,0,1,1,0
2.070551958,0,1,0,0
2.070552000,0,0,0,0
2.070552583,0,0,1,0
2.070552708,0,0,0,0
2.070552792,0,0,1,0
2.070552917,0,0,0,0
2.070553042,0,0,1,0
2.070553125,0,0,0,0
2.070553250,0,0,1,0
2.070553375,0,1,0,0
2.070553458,0,1,1,0
2.070553583,1,1,0,0
2.070553708,1,1,1,0
2.070553792,1,1,0,0
2.070553917,1,1,1,0
2.070554042,0,1,0,0
2.070554125,0,1,1,0
2.070554250,0,0,0,0
2.070555125,0,0,0,1
2.070556208,0,0,0,0
2.070556708,0,0,1,0
2.070556833,0,0,0,0
2.070556958,0,0,1,0
2.070557042,1,0,0,0
2.070557167,1,0,1,0
2.070557292,0,0,0,0
2.070557375,0,0,1,0
2.070557500,0,1,0,0
2.070557625,0,1,1,0
2.070557708,1,1,0,0
2.070557833,1,1,1,0
2.070557958,0,1,0,0
2.070558042,0,1,1,0
2.070558167,1,1,0,0
2.070558292,1,1,1,0
2.070558375,0,1,0,0
2.070558417,0,0,0,0
2.070559000,0,0,1,0
2.070559125,0,0,0,0
2.070559208,0,0,1,0
2.070559333,0,0,0,0
2.070559458,0,0,1,0
2.070559542,1,0,0,0
2.070559667,1,0,1,0
2.070559792,1,1,0,0
2.070559875,1,1,1,0
2.070560000,0,1,0,0
2.070560125,0,1,1,0
2.070560208,0,1,0,0
2.070560333,0,1,1,0
2.070560458,0,1,0,0
2.070560542,0,1,1,0
2.070560667,0,0,0,0
2.070561542,0,0,0,1
2.070562417,0,0,0,0
2.070562958,0,0,1,0
2.070563042,0,0,0,0
2.070563167,0,0,1,0
2.070563292,1,0,0,0
2.070563375,1,0,1,0
2.070563500,1,0,0,0
2.070563625,1,0,1,0
2.070563708,1,0,0,0
2.070563750,1,1,0,0
2.070563833,1,1,1,0
2.070563958,0,1,0,0
2.070564042,0,1,1,0
2.070564167,1,1,0,0
2.070564292,1,1,1,0
2.070564375,1,1,0,0
2.070564500,1,1,1,0
2.070564625,0,0,0,0
2.070565500,0,0,0,1
2.070566417,0,0,0,0
2.070566958,0,0,1,0
2.070567042,1,0,0,0
2.070567167,1,0,1,0
2.070567292,1,0,0,0
2.070567375,1,0,1,0
2.070567500,1,0,0,0
2.070567625,1,0,1,0
2.070567708,1,0,0,0
2.070567750,1,1,0,0
2.070567833,1,1,1,0
2.070567958,1,1,0,0
2.070568042,1,1,1,0
2.070568167,1,1,0,0
2.070568292,1,1,1,0
2.070568375,1,1,0,0
2.070568500,1,1,1,0
2.070568625,0,0,0,0
2.070569042,1,0,0,0
2.070569250,1,0,1,0
2.070569375,0,0,0,0
2.070569458,0,0,1,0
2.070569583,1,0,0,0
2.070569708,1,0,1,0
2.070569792,0,0,0,0
2.070569917,0,0,1,0
2.070570042,1,1,0,0
2.070570125,1,1,1,0
2.070570250,0,1,0,0
2.070570375,0,1,1,0
2.070570458,1,1,0,0
2.070570583,1,1,1,0
2.070570708,0,1,0,0
2.070570792,0,1,1,0
2.070570917,1,0,0,0
2.070571625,1,0,1,0
2.070571750,0,0,0,0
2.070571875,0,0,1,0
2.070571958,0,0,0,0
2.070572000,1,0,0,0
2.070572083,1,0,1,0
2.070572208,0,0,0,0
2.070572292,0,0,1,0
2.070572417,1,1,0,0
2.070572542,1,1,1,0
2.070572625,0,1,0,0
2.070572750,0,1,1,0
2.070572875,1,1,0,0
2.070572958,1,1,1,0
2.070573083,0,1,0,0
2.070573208,0,1,1,0
2.070573292,0,1,0,0
2.070573333,1,0,0,0
2.070574042,1,0,1,0
2.070574125,1,0,0,0
2.070574167,0,0,0,0
2.070574250,0,0,1,0
2.070574375,1,0,0,0
2.070574458,1,0,1,0
2.070574583,0,0,0,0
2.070574708,0,0,1,0
2.070574792,0,0,0,0
2.070574833,1,1,0,0
2.070574917,1,1,1,0
2.070575042,0,1,0,0
2.070575167,0,1,1,0
2.070575250,1,1,0,0
2.070575375,1,1,1,0
2.070575458,1,1,0,0
2.070575500,0,1,0,0
2.070575583,0,1,1,0
2.070575708,1,0,0,0
2.070576417,1,0,1,0
2.070576542,1,0,0,0
2.070576667,1,0,1,0
2.070576750,0,0,0,0
2.070576875,0,0,1,0
2.070576958,0,0,0,0
2.070577000,1,0,0,0
2.070577083,1,0,1,0
2.070577208,0,1,0,0
2.070577333,0,1,1,0
2.070577417,1,1,0,0
2.070577542,1,1,1,0
2.070577625,1,1,0,0
2.070577667,0,1,0,0
2.070577750,0,1,1,0
2.070577875,1,1,0,0
2.070578000,1,1,1,0
2.070578083,1,0,0,0
2.070578625,0,0,0,0
2.070578833,0,0,1,0
2.070578917,1,0,0,0
2.070579042,1,0,1,0
2.070579125,1,0,0,0
2.070579250,1,0,1,0
2.070579375,0,0,0,0
2.070579500,0,0,1,0
2.070579583,0,1,0,0
2.070579708,0,1,1,0
2.070579792,0,1,0,0
2.070579917,0,1,1,0
2.070580042,0,1,0,0
2.070580167,0,1,1,0
2.070580250,0,1,0,0
2.070580375,0,1,1,0
2.070580500,0,0,0,0
2.070581000,1,0,0,0
2.070581208,1,0,1,0
2.070581333,0,0,0,0
2.070581417,0,0,1,0
2.070581542,1,0,0,0
2.070581667,1,0,1,0
2.070581750,0,0,0,0
2.070581875,0,0,1,0
2.070582000,1,1,0,0
2.070582083,1,1,1,0
2.070582208,0,1,0,0
2.070582333,0,1,1,0
2.070582417,1,1,0,0
2.070582542,1,1,1,0
2.070582667,0,1,0,0
2.070582750,0,1,1,0
2.070582875,1,0,0,0
2.070583417,0,0,0,0
2.070583583,0,0,1,0
2.070583708,1,0,0,0
2.070583833,1,0,1,0
2.070583917,0,0,0,0
2.070584042,0,0,1,0
2.070584167,1,0,0,0
2.070584250,1,0,1,0
2.070584375,0,1,0,0
2.070584500,0,1,1,0
2.070584583,0,1,0,0
2.070584708,0,1,1,0
2.070584833,0,1,0,0
2.070584917,0,1,1,0
2.070585042,0,1,0,0
2.070585167,0,1,1,0
2.070585250,0,0,0,0
2.070586000,0,0,1,0
2.070586083,0,0,0,0
2.070586208,0,0,1,0
2.070586333,0,0,0,0
2.070586417,0,0,1,0
2.070586542,0,0,0,0
2.070586667,0,0,1,0
2.070586750,0,1,0,0
2.070586875,0,1,1,0
2.070587000,0,1,0,0
2.070587083,0,1,1,0
2.070587208,0,1,0,0
2.070587333,0,1,1,0
2.070587417,0,1,0,0
2.070587542,0,1,1,0
2.070587667,0,0,0,0
2.070588375,0,0,1,0
2.070588500,0,0,0,0
2.070588583,0,0,1,0
2.070588708,0,0,0,0
2.070588833,0,0,1,0
2.070588917,0,0,0,0
2.070589042,0,0,1,0
2.070589167,0,1,0,0
2.070589250,0,1,1,0
2.070589375,0,1,0,0
2.070589500,0,1,1,0
2.070589583,0,1,0,0
2.070589708,0,1,1,0
2.070589833,0,1,0,0
2.070589917,0,1,1,0
2.070590042,0,0,0,0
2.070592083,1,0,0,0
2.070592250,1,0,1,0
2.070592375,1,0,0,0
2.070592500,1,0,1,0
2.070592583,1,0,0,0
2.070592708,1,0,1,0
2.070592833,1,0,0,0
2.070592917,1,0,1,0
2.070593042,1,1,0,0
2.070593167,1,1,1,0
2.070593250,0,1,0,0
2.070593375,0,1,1,0
2.070593500,0,1,0,0
2.070593583,0,1,1,0
2.070593708,0,1,0,0
2.070593833,0,1,1,0
2.070593917,1,1,0,0
2.070593958,1,0,0,0
2.070594667,1,0,1,0
2.070594750,1,0,0,0
2.070594875,1,0,1,0
2.070595000,1,0,0,0
2.070595083,1,0,1,0
2.070595208,1,0,0,0
2.070595333,1,0,1,0
2.070595417,1,0,0,0
2.070595458,1,1,0,0
2.070595542,1,1,1,0
2.070595667,0,1,0,0
2.070595750,0,1,1,0
2.070595875,0,1,0,0
2.070596000,0,1,1,0
2.070596083,0,1,0,0
2.070596208,0,1,1,0
2.070596333,1,0,0,0
2.070597042,1,0,1,0
2.070597167,1,0,0,0
2.070597250,1,0,1,0
2.070597375,1,0,0,0
2.070597500,1,0,1,0
2.070597583,1,0,0,0
2.070597708,1,0,1,0
2.070597833,1,1,0,0
2.070597917,1,1,1,0
2.070598042,0,1,0,0
2.070598167,0,1,1,0
2.070598250,0,1,0,0
2.070598375,0,1,1,0
2.070598500,0,1,0,0
2.070598583,0,1,1,0
2.070598708,1,0,0,0
2.070599250,0,0,0,0
2.070599417,0,0,1,0
2.070599542,0,0,0,0
2.070599667,0,0,1,0
2.070599750,0,0,0,0
2.070599875,0,0,1,0
2.070600000,0,0,0,0
2.070600083,0,0,1,0
2.070600208,0,1,0,0
2.070600333,0,1,1,0
2.070600417,1,1,0,0
2.070600542,1,1,1,0
2.070600667,0,1,0,0
2.070600750,0,1,1,0
2.070600875,1,1,0,0
2.070601000,1,1,1,0
2.070601083,0,1,0,0
2.070601125,0,0,0,0
2.070601833,0,0,1,0
2.070601917,0,0,0,0
2.070602042,0,0,1,0
2.070602167,0,0,0,0
2.070602250,0,0,1,0
2.070602375,0,0,0,0
2.070602500,0,0,1,0
2.070602583,0,0,0,0
2.070602625,0,1,0,0
2.070602708,0,1,1,0
2.070602833,1,1,0,0
2.070602917,1,1,1,0
2.070603042,1,1,0,0
2.070603167,1,1,1,0
2.070603250,1,1,0,0
2.070603375,1,1,1,0
2.070603500,0,0,0,0
2.070604208,0,0,1,0
2.070604333,0,0,0,0
2.070604417,0,0,1,0
2.070604542,0,0,0,0
2.070604667,0,0,1,0
2.070604750,0,0,0,0
2.070604875,0,0,1,0
2.070605000,0,1,0,0
2.070605083,0,1,1,0
2.070605208,1,1,0,0
2.070605333,1,1,1,0
2.070605417,0,1,0,0
2.070605542,0,1,1,0
2.070605667,0,1,0,0
2.070605750,0,1,1,0
2.070605875,0,0,0,0
2.070606417,1,0,0,0
2.070606583,1,0,1,0
2.070606708,0,0,0,0
2.070606833,0,0,1,0
2.070606917,1,0,0,0
2.070607042,1,0,1,0
2.070607167,1,0,0,0
2.070607250,1,0,1,0
2.070607375,1,1,0,0
2.070607500,1,1,1,0
2.070607583,1,1,0,0
2.070607708,1,1,1,0
2.070607833,1,1,0,0
2.070607917,1,1,1,0
2.070608042,1,1,0,0
2.070608167,1,1,1,0
2.070608250,1,1,0,0
2.070608292,1,0,0,0
2.070608792,0,0,0,0
2.070609000,0,0,1,0
2.070609083,0,0,0,0
2.070609208,0,0,1,0
2.070609333,1,0,0,0
2.070609417,1,0,1,0
2.070609542,1,0,0,0
2.070609667,1,0,1,0
2.070609750,0,0,0,0
2.070609792,0,1,0,0
2.070609875,0,1,1,0
2.070610000,0,1,0,0
2.070610083,0,1,1,0
2.070610208,1,1,0,0
2.070610333,1,1,1,0
2.070610417,1,1,0,0
2.070610542,1,1,1,0
2.070610667,0,0,0,0
2.070611167,1,0,0,0
2.070611375,1,0,1,0
2.070611500,0,0,0,0
2.070611583,0,0,1,0
2.070611708,0,0,0,0
2.070611833,0,0,1,0
2.070611917,1,0,0,0
2.070612042,1,0,1,0
2.070612167,1,1,0,0
2.070612250,1,1,1,0
2.070612375,0,1,0,0
2.070612500,0,1,1,0
2.070612583,0,1,0,0
2.070612708,0,1,1,0
2.070612833,0,1,0,0
2.070612917,0,1,1,0
2.070613042,1,0,0,0
2.070614083,1,0,0,1
2.070614917,1,0,0,0
2.070615250,0,0,0,0
2.070615458,0,0,1,0
2.070615583,0,0,0,0
2.070615667,0,0,1,0
2.070615792,1,0,0,0
2.070615917,1,0,1,0
2.070616000,1,0,0,0
2.070616125,1,0,1,0
2.070616250,0,1,0,0
2.070616333,0,1,1,0
2.070616458,1,1,0,0
2.070616583,1,1,1,0
2.070616667,0,1,0,0
2.070616792,0,1,1,0
2.070616917,1,1,0,0
2.070617000,1,1,1,0
2.070617125,0,0,0,0
2.070618000,0,0,0,1
2.070619708,0,1,0,1
2.072856292,0,1,0,0
2.072856333,0,0,0,0
2.072856833,0,0,1,0
2.072856958,0,0,0,0
2.072857042,0,0,1,0
2.072857167,1,0,0,0
2.072857292,1,0,1,0
2.072857375,1,0,0,0
2.072857500,1,0,1,0
2.072857625,0,1,0,0
2.072857708,0,1,1,0
2.072857833,1,1,0,0
2.072857958,1,1,1,0
2.072858042,1,1,0,0
2.072858167,1,1,1,0
2.072858292,0,1,0,0
2.072858375,0,1,1,0
2.072858500,0,0,0,0
2.072859375,0,0,0,1
2.072860333,0,0,0,0
2.072860875,0,0,1,0
2.072860958,0,0,0,0
2.072861083,0,0,1,0
2.072861208,0,0,0,0
2.072861292,0,0,1,0
2.072861417,0,0,0,0
2.072861542,0,0,1,0
2.072861625,1,0,0,0
2.072861667,1,1,0,0
2.072861750,1,1,1,0
2.072861875,0,1,0,0
2.072861958,0,1,1,0
2.072862083,1,1,0,0
2.072862208,1,1,1,0
2.072862292,0,1,0,0
2.072862417,0,1,1,0
2.072862542,0,0,0,0
2.072863125,0,0,1,0
2.072863250,1,0,0,0
2.072863375,1,0,1,0
2.072863458,1,0,0,0
2.072863583,1,0,1,0
2.072863708,1,0,0,0
2.072863792,1,0,1,0
2.072863917,1,1,0,0
2.072864042,1,1,1,0
2.072864125,1,1,0,0
2.072864250,1,1,1,0
2.072864375,1,1,0,0
2.072864458,1,1,1,0
2.072864583,0,1,0,0
2.072864708,0,1,1,0
2.072864792,0,1,0,0
2.072864833,0,0,0,0
2.072865708,0,0,0,1
2.072866750,0,0,0,0
2.072867292,0,0,1,0
2.072867375,0,0,0,0
2.072867500,0,0,1,0
2.072867625,1,0,0,0
2.072867708,1,0,1,0
2.072867833,0,0,0,0
2.072867958,0,0,1,0
2.072868042,0,0,0,0
2.072868083,0,1,0,0
2.072868167,0,1,1,0
2.072868292,1,1,0,0
2.072868375,1,1,1,0
2.072868500,0,1,0,0
2.072868625,0,1,1,0
2.072868708,1,1,0,0
2.072868833,1,1,1,0
2.072868958,0,0,0,0
2.072869542,0,0,1,0
2.072869667,0,0,0,0
2.072869792,0,0,1,0
2.072869875,0,0,0,0
2.072870000,0,0,1,0
2.072870125,1,0,0,0
2.072870208,1,0,1,0
2.072870333,1,1,0,0
2.072870458,1,1,1,0
2.072870542,1,1,0,0
2.072870667,1,1,1,0
2.072870792,1,1,0,0
2.072870875,1,1,1,0
2.072871000,1,1,0,0
2.072871125,1,1,1,0
2.072871208,0,1,0,0
2.072871250,0,0,0,0
2.072873333,0,0,0,1
2.072874208,0,0,0,0
2.072874708,0,0,1,0
2.072874833,0,0,0,0
2.072874958,0,0,1,0
2.072875042,0,0,0,0
2.072875083,1,0,0,0
2.072875167,1,0,1,0
2.072875292,1,0,0,0
2.072875375,1,0,1,0
2.072875500,1,1,0,0
2.072875625,1,1,1,0
2.072875708,0,1,0,0
2.072875833,0,1,1,0
2.072875958,1,1,0,0
2.072876042,1,1,1,0
2.072876167,1,1,0,0
2.072876292,1,1,1,0
2.072876375,1,1,0,0
2.072876417,0,0,0,0
2.072877292,0,0,0,1
2.072878208,0,0,0,0
2.072878750,0,0,1,0
2.072878833,1,0,0,0
2.072878958,1,0,1,0
2.072879042,1,0,0,0
2.072879167,1,0,1,0
2.072879292,1,0,0,0
2.072879417,1,0,1,0
2.072879500,1,1,0,0
2.072879625,1,1,1,0
2.072879708,1,1,0,0
2.072879833,1,1,1,0
2.072879958,1,1,0,0
2.072880083,1,1,1,0
2.072880167,1,1,0,0
2.072880292,1,1,1,0
2.072880375,1,1,0,0
2.072880417,0,0,0,0
2.072880833,1,0,0,0
2.072881042,1,0,1,0
2.072881167,0,0,0,0
2.072881250,0,0,1,0
2.072881375,1,0,0,0
2.072881500,1,0,1,0
2.072881583,0,0,0,0
2.072881708,0,0,1,0
2.072881833,1,1,0,0
2.072881917,1,1,1,0
2.072882042,0,1,0,0
2.072882167,0,1,1,0
2.072882250,1,1,0,0
2.072882375,1,1,1,0
2.072882500,0,1,0,0
2.072882583,0,1,1,0
2.072882708,1,0,0,0
2.072883417,1,0,1,0
2.072883542,0,0,0,0
2.072883667,0,0,1,0
2.072883750,1,0,0,0
2.072883875,1,0,1,0
2.072884000,0,0,0,0
2.072884083,0,0,1,0
2.072884208,1,1,0,0
2.072884333,1,1,1,0
2.072884417,0,1,0,0
2.072884542,0,1,1,0
2.072884667,1,1,0,0
2.072884750,1,1,1,0
2.072884875,0,1,0,0
2.072885000,0,1,1,0
2.072885083,1,0,0,0
2.072885833,1,0,1,0
2.072885917,0,0,0,0
2.072886042,0,0,1,0
2.072886167,1,0,0,0
2.072886250,1,0,1,0
2.072886375,0,0,0,0
2.072886500,0,0,1,0
2.072886583,1,1,0,0
2.072886708,1,1,1,0
2.072886833,0,1,0,0
2.072886917,0,1,1,0
2.072887042,1,1,0,0
2.072887167,1,1,1,0
2.072887250,0,1,0,0
2.072887375,0,1,1,0
2.072887500,1,0,0,0
2.072888208,1,0,1,0
2.072888333,1,0,0,0
2.072888417,1,0,1,0
2.072888542,0,0,0,0
2.072888667,0,0,1,0
2.072888750,1,0,0,0
2.072888875,1,0,1,0
2.072889000,0,1,0,0
2.072889083,0,1,1,0
2.072889208,1,1,0,0
2.072889333,1,1,1,0
2.072889417,0,1,0,0
2.072889542,0,1,1,0
2.072889667,1,1,0,0
2.072889750,1,1,1,0
2.072889875,1,0,0,0
2.072890417,0,0,0,0
2.072890583,0,0,1,0
2.072890708,1,0,0,0
2.072890833,1,0,1,0
2.072890917,1,0,0,0
2.072891042,1,0,1,0
2.072891167,0,0,0,0
2.072891250,0,0,1,0
2.072891375,0,1,0,0
2.072891500,0,1,1,0
2.072891583,0,1,0,0
2.072891708,0,1,1,0
2.072891833,0,1,0,0
2.072891917,0,1,1,0
2.072892042,0,1,0,0
2.072892167,0,1,1,0
2.072892250,0,1,0,0
2.072892292,0,0,0,0
2.072892792,1,0,0,0
2.072893000,1,0,1,0
2.072893083,0,0,0,0
2.072893208,0,0,1,0
2.072893333,1,0,0,0
2.072893417,1,0,1,0
2.072893542,0,0,0,0
2.072893667,0,0,1,0
2.072893750,1,0,0,0
2.072893792,1,1,0,0
2.072893875,1,1,1,0
2.072894000,0,1,0,0
2.072894083,0,1,1,0
2.072894208,1,1,0,0
2.072894333,1,1,1,0
2.072894417,0,1,0,0
2.072894542,0,1,1,0
2.072894667,1,0,0,0
2.072895167,0,0,0,0
2.072895375,0,0,1,0
2.072895500,1,0,0,0
2.072895583,1,0,1,0
2.072895708,0,0,0,0
2.072895833,0,0,1,0
2.072895917,1,0,0,0
2.072896042,1,0,1,0
2.072896167,0,1,0,0
2.072896250,0,1,1,0
2.072896375,0,1,0,0
2.072896500,0,1,1,0
2.072896583,0,1,0,0
2.072896708,0,1,1,0
2.072896833,0,1,0,0
2.072896917,0,1,1,0
2.072897042,0,0,0,0
2.072897750,0,0,1,0
2.072897875,0,0,0,0
2.072898000,0,0,1,0
2.072898083,0,0,0,0
2.072898208,0,0,1,0
2.072898333,0,0,0,0
2.072898417,0,0,1,0
2.072898542,0,1,0,0
2.072898667,0,1,1,0
2.072898750,0,1,0,0
2.072898875,0,1,1,0
2.072899000,0,1,0,0
2.072899083,0,1,1,0
2.072899208,0,1,0,0
2.072899333,0,1,1,0
2.072899417,0,1,0,0
2.072899458,0,0,0,0
2.072900167,0,0,1,0
2.072900250,0,0,0,0
2.072900375,0,0,1,0
2.072900500,0,0,0,0
2.072900583,0,0,1,0
2.072900708,0,0,0,0
2.072900833,0,0,1,0
2.072900917,0,0,0,0
2.072900958,0,1,0,0
2.072901042,0,1,1,0
2.072901167,0,1,0,0
2.072901250,0,1,1,0
2.072901375,0,1,0,0
2.072901500,0,1,1,0
2.072901583,0,1,0,0
2.072901708,0,1,1,0
2.072901833,0,0,0,0
2.072902333,1,0,0,0
2.072902542,1,0,1,0
2.072902667,1,0,0,0
2.072902750,1,0,1,0
2.072902875,1,0,0,0
2.072903000,1,0,1,0
2.072903083,1,0,0,0
2.072903208,1,0,1,0
2.072903333,1,1,0,0
2.072903417,1,1,1,0
2.072903542,0,1,0,0
2.072903667,0,1,1,0
2.072903750,0,1,0,0
2.072903875,0,1,1,0
2.072904000,0,1,0,0
2.072904083,0,1,1,0
2.072904208,1,0,0,0
2.072904917,1,0,1,0
2.072905042,1,0,0,0
2.072905167,1,0,1,0
2.072905250,1,0,0,0
2.072905375,1,0,1,0
2.072905500,1,0,0,0
2.072905583,1,0,1,0
2.072905708,1,1,0,0
2.072905833,1,1,1,0
2.072905917,0,1,0,0
2.072906042,0,1,1,0
2.072906167,0,1,0,0
2.072906250,0,1,1,0
2.072906375,0,1,0,0
2.072906500,0,1,1,0
2.072906583,1,1,0,0
2.072906625,1,0,0,0
2.072907333,1,0,1,0
2.072907417,1,0,0,0
2.072907542,1,0,1,0
2.072907667,1,0,0,0
2.072907750,1,0,1,0
2.072907875,1,0,0,0
2.072908000,1,0,1,0
2.072908083,1,0,0,0
2.072908125,1,1,0,0
2.072908208,1,1,1,0
2.072908333,0,1,0,0
2.072908417,0,1,1,0
2.072908542,0,1,0,0
2.072908667,0,1,1,0
2.072908750,0,1,0,0
2.072908875,0,1,1,0
2.072909000,1,0,0,0
2.072909500,0,0,0,0
2.072909708,0,0,1,0
2.072909833,0,0,0,0
2.072909917,0,0,1,0
2.072910042,0,0,0,0
2.072910167,0,0,1,0
2.072910250,0,0,0,0
2.072910375,0,0,1,0
2.072910500,0,1,0,0
2.072910583,0,1,1,0
2.072910708,1,1,0,0
2.072910833,1,1,1,0
2.072910917,0,1,0,0
2.072911042,0,1,1,0
2.072911167,1,1,0,0
2.072911250,1,1,1,0
2.072911375,0,0,0,0
2.072912083,0,0,1,0
2.072912208,0,0,0,0
2.072912333,0,0,1,0
2.072912417,0,0,0,0
2.072912542,0,0,1,0
2.072912667,0,0,0,0
2.072912750,0,0,1,0
2.072912875,0,1,0,0
2.072913000,0,1,1,0
2.072913083,1,1,0,0
2.072913208,1,1,1,0
2.072913333,1,1,0,0
2.072913417,1,1,1,0
2.072913542,1,1,0,0
2.072913667,1,1,1,0
2.072913750,0,1,0,0
2.072913792,0,0,0,0
2.072914500,0,0,1,0
2.072914583,0,0,0,0
2.072914708,0,0,1,0
2.072914833,0,0,0,0
2.072914917,0,0,1,0
2.072915042,0,0,0,0
2.072915167,0,0,1,0
2.072915250,0,0,0,0
2.072915292,0,1,0,0
2.072915375,0,1,1,0
2.072915500,1,1,0,0
2.072915583,1,1,1,0
2.072915708,0,1,0,0
2.072915833,0,1,1,0
2.072915917,0,1,0,0
2.072916042,0,1,1,0
2.072916167,0,0,0,0
2.072916667,1,0,0,0
2.072916875,1,0,1,0
2.072917000,0,0,0,0
2.072917083,0,0,1,0
2.072917208,1,0,0,0
2.072917333,1,0,1,0
2.072917417,1,0,0,0
2.072917542,1,0,1,0
2.072917667,1,1,0,0
2.072917750,1,1,1,0
2.072917875,1,1,0,0
2.072918000,1,1,1,0
2.072918083,1,1,0,0
2.072918208,1,1,1,0
2.072918333,1,1,0,0
2.072918417,1,1,1,0
2.072918542,1,0,0,0
2.072919083,0,0,0,0
2.072919250,0,0,1,0
2.072919375,0,0,0,0
2.072919500,0,0,1,0
2.072919583,1,0,0,0
2.072919708,1,0,1,0
2.072919833,1,0,0,0
2.072919917,1,0,1,0
2.072920042,0,1,0,0
2.072920167,0,1,1,0
2.072920250,0,1,0,0
2.072920375,0,1,1,0
2.072920500,1,1,0,0
2.072920583,1,1,1,0
2.072920708,1,1,0,0
2.072920833,1,1,1,0
2.072920917,0,1,0,0
2.072920958,0,0,0,0
2.072921458,1,0,0,0
2.072921667,1,0,1,0
2.072921750,0,0,0,0
2.072921875,0,0,1,0
2.072922000,0,0,0,0
2.072922083,0,0,1,0
2.072922208,1,0,0,0
2.072922333,1,0,1,0
2.072922417,1,0,0,0
2.072922458,1,1,0,0
2.072922542,1,1,1,0
2.072922667,0,1,0,0
2.072922750,0,1,1,0
2.072922875,0,1,0,0
2.072923000,0,1,1,0
2.072923083,0,1,0,0
2.072923208,0,1,1,0
2.072923333,1,0,0,0
2.072924333,1,0,0,1
2.072925208,1,0,0,0
2.072925542,0,0,0,0
2.072925750,0,0,1,0
2.072925833,0,0,0,0
2.072925958,0,0,1,0
2.072926083,1,0,0,0
2.072926167,1,0,1,0
2.072926292,1,0,0,0
2.072926417,1,0,1,0
2.072926500,0,0,0,0
2.072926542,0,1,0,0
2.072926625,0,1,1,0
2.072926750,1,1,0,0
2.072926833,1,1,1,0
2.072926958,0,1,0,0
2.072927083,0,1,1,0
2.072927167,0,1,0,0
2.072927208,1,1,0,0
2.072927292,1,1,1,0
2.072927417,0,0,0,0
2.072928292,0,0,0,1
2.072930000,0,1,0,1
2.075167042,0,1,0,0
2.075167083,0,0,0,0
2.075167583,0,0,1,0
2.075167708,0,0,0,0
2.075167792,0,0,1,0
2.075167917,1,0,0,0
2.075168042,1,0,1,0
2.075168125,1,0,0,0
2.075168250,1,0,1,0
2.075168375,0,1,0,0
2.075168458,0,1,1,0
2.075168583,1,1,0,0
2.075168708,1,1,1,0
2.075168792,1,1,0,0
2.075168917,1,1,1,0
2.075169042,0,1,0,0
2.075169125,0,1,1,0
2.075169250,0,0,0,0
2.075170125,0,0,0,1
2.075171083,0,0,0,0
2.075171625,0,0,1,0
2.075171708,0,0,0,0
2.075171833,0,0,1,0
2.075171958,0,0,0,0
2.075172042,0,0,1,0
2.075172167,0,0,0,0
2.075172292,0,0,1,0
2.075172375,1,0,0,0
2.075172417,1,1,0,0
2.075172500,1,1,1,0
2.075172625,0,1,0,0
2.075172708,0,1,1,0
