Time [s],MOSI,MISO,SPI_CLK,SPI_SS,PKT_flag,RESET_n
3.600936833,0,0,1,0,1,1
3.600937792,0,0,0,0,1,1
3.600938750,0,0,1,0,1,1
3.600939708,0,0,0,0,1,1
3.600940625,0,0,1,0,1,1
3.600940667,1,0,1,0,1,1
3.600941583,1,0,0,0,1,1
3.600942542,1,0,1,0,1,1
3.600943500,1,0,0,0,1,1
3.600944458,0,1,1,0,1,1
3.600945375,0,1,0,0,1,1
3.600947250,0,1,0,1,1,1
3.600949625,0,1,0,0,1,1
3.600951750,0,0,1,0,1,1
3.600952708,0,0,0,0,1,1
3.600953667,0,0,1,0,1,1
3.600954625,0,0,0,0,1,1
3.600955542,0,0,1,0,1,1
3.600955583,1,0,1,0,1,1
3.600956500,1,0,0,0,1,1
3.600957458,1,0,1,0,1,1
3.600958417,1,0,0,0,1,1
3.600959333,1,0,1,0,1,1
3.600959375,0,0,1,0,1,1
3.600960292,0,0,0,0,1,1
3.600961250,1,0,1,0,1,1
3.600962208,1,0,0,0,1,1
3.600963125,1,0,1,0,1,1
3.600963167,0,0,1,0,1,1
3.600964083,0,0,0,0,1,1
3.600965042,0,1,1,0,1,1
3.600966000,0,1,0,0,1,1
3.600969792,1,0,1,0,1,1
3.600970750,1,0,0,0,1,1
3.600971667,1,0,1,0,1,1
3.600971708,0,0,1,0,1,1
3.600972625,0,0,0,0,1,1
3.600973583,0,0,1,0,1,1
3.600974542,0,0,0,0,1,1
3.600975458,0,0,1,0,1,1
3.600976417,0,0,0,0,1,1
3.600977375,0,0,1,0,1,1
3.600978333,0,0,0,0,1,1
3.600979250,0,0,1,0,1,1
3.600980208,0,0,0,0,1,1
3.600981167,0,0,1,0,1,1
3.600982125,0,0,0,0,1,1
3.600983083,0,1,1,0,1,1
3.600984000,0,1,0,0,1,1
3.600987833,0,1,1,0,1,1
3.600987875,1,0,1,0,1,1
3.600988792,1,0,0,0,1,1
3.600989750,0,0,1,0,1,1
3.600990708,0,0,0,0,1,1
3.600991667,0,0,1,0,1,1
3.600992583,0,0,0,0,1,1
3.600993542,0,0,1,0,1,1
3.600994500,0,0,0,0,1,1
