Time[s], SI, SO, SCLK, CSn, GDO2
4.932783250000000, 0, 1, 1, 0, 0
4.932783750000000, 0, 1, 0, 0, 0
4.932784499999999, 0, 1, 1, 0, 0
4.932784874999999, 0, 0, 0, 0, 0
4.932786000000000, 1, 0, 0, 0, 0
4.932786249999999, 1, 0, 1, 0, 0
4.932786624999999, 1, 1, 0, 0, 0
4.932787250000000, 0, 1, 0, 0, 0
4.932787375000000, 0, 1, 1, 0, 0
4.932787750000000, 0, 0, 0, 0, 0
4.932788374999999, 1, 0, 0, 0, 0
4.932788625000000, 1, 0, 1, 0, 0
4.932788875000000, 1, 0, 0, 0, 0
4.932789500000000, 0, 0, 0, 0, 0
4.932789625000000, 0, 0, 1, 0, 0
4.932790124999999, 0, 1, 0, 0, 0
4.932790874999999, 0, 1, 1, 0, 0
4.932791250000000, 0, 1, 0, 0, 0
4.932792125000000, 0, 1, 1, 0, 0
4.932792500000000, 0, 1, 0, 0, 0
4.932793250000000, 0, 1, 1, 0, 0
4.932793750000000, 0, 1, 0, 0, 0
4.932794500000000, 0, 1, 1, 0, 0
4.932794875000000, 0, 0, 0, 0, 0
4.932796250000000, 0, 0, 1, 0, 0
4.932796625000000, 0, 1, 0, 0, 0
4.932797375000000, 0, 1, 1, 0, 0
4.932797750000000, 0, 0, 0, 0, 0
4.932798375000000, 1, 0, 0, 0, 0
4.932798625000000, 1, 0, 1, 0, 0
4.932798875000000, 1, 0, 0, 0, 0
4.932799500000000, 0, 0, 0, 0, 0
4.932799624999999, 0, 0, 1, 0, 0
4.932800125000000, 0, 1, 0, 0, 0
4.932800875000000, 0, 1, 1, 0, 0
4.932801250000000, 0, 1, 0, 0, 0
4.932801875000000, 1, 1, 0, 0, 0
4.932802124999999, 1, 1, 1, 0, 0
4.932802500000000, 1, 1, 0, 0, 0
4.932803250000000, 1, 1, 1, 0, 0
4.932803750000000, 1, 1, 0, 0, 0
4.932804500000000, 1, 1, 1, 0, 0
4.932804875000000, 1, 0, 0, 0, 0
4.932806250000000, 1, 0, 1, 0, 0
4.932806625000000, 1, 1, 0, 0, 0
4.932807250000000, 0, 1, 0, 0, 0
4.932807374999999, 0, 1, 1, 0, 0
4.932807749999999, 0, 0, 0, 0, 0
4.932808375000000, 1, 0, 0, 0, 0
4.932808625000000, 1, 0, 1, 0, 0
4.932808875000000, 1, 0, 0, 0, 0
4.932809499999999, 0, 0, 0, 0, 0
4.932809625000000, 0, 0, 1, 0, 0
4.932810125000000, 0, 1, 0, 0, 0
4.932810874999999, 0, 1, 1, 0, 0
4.932811249999999, 0, 1, 0, 0, 0
4.932812125000000, 0, 1, 1, 0, 0
4.932812500000000, 0, 1, 0, 0, 0
4.932812999999999, 1, 1, 0, 0, 0
4.932813250000000, 1, 1, 1, 0, 0
4.932813750000000, 1, 1, 0, 0, 0
4.932814500000000, 1, 1, 1, 0, 0
4.932814875000000, 1, 0, 0, 0, 0
4.932816125000000, 0, 0, 0, 0, 0
4.932816250000000, 0, 0, 1, 0, 0
4.932816625000000, 0, 1, 0, 0, 0
4.932817125000000, 1, 1, 0, 0, 0
4.932817375000000, 1, 1, 1, 0, 0
4.932817750000000, 1, 0, 0, 0, 0
4.932818624999999, 1, 0, 1, 0, 0
4.932818875000000, 1, 0, 0, 0, 0
4.932819500000000, 0, 0, 0, 0, 0
4.932819625000000, 0, 0, 1, 0, 0
4.932820125000000, 0, 1, 0, 0, 0
4.932820625000000, 1, 1, 0, 0, 0
4.932820875000000, 1, 1, 1, 0, 0
4.932821250000000, 1, 1, 0, 0, 0
4.932822000000000, 0, 1, 0, 0, 0
